dataset,pool_type,subset,family,hp_name,mean_importance,std_importance,mean_rank,rank_freq_top1,rank_freq_top3,n_seeds
compas,Rashomon,HH,LogReg,C,0.862553349090955,0.1457897995204124,1.0,1.0,1.0,10
compas,Rashomon,HH,LogReg,l1_ratio,0.10557240354271516,0.030763127961321274,2.0,0.0,1.0,10
