dataset,family,subset,hp_name,rashomon_mean_importance,full_pool_mean_importance,rashomon_mean_rank,full_pool_mean_rank,rashomon_n_seeds,full_pool_n_seeds,rashomon_std_importance,full_pool_std_importance,delta_rashomon_minus_full,abs_delta
compas,GBM,all,n_estimators,0.12774295519687356,0.05870213545952687,2.3,2.9,10,10,0.09647274328391046,0.05030095745788493,0.06904081973734669,0.06904081973734669
compas,GBM,all,subsample,0.03231969799848148,0.014993785766510583,3.6,3.8,10,10,0.030954836480574465,0.01282217132048227,0.017325912231970896,0.017325912231970896
compas,GBM,all,max_depth,0.14103555924557365,0.13153118323698137,1.8,1.8,10,10,0.06128101195359562,0.08261835574521044,0.009504376008592275,0.009504376008592275
compas,GBM,all,learning_rate,0.1511086852435413,0.15643838549604966,2.3,1.5,10,10,0.12462999423485858,0.0737012876366272,-0.005329700252508368,0.005329700252508368
