dataset,family,subset,hp_name,rashomon_mean_importance,full_pool_mean_importance,rashomon_mean_rank,full_pool_mean_rank,rashomon_n_seeds,full_pool_n_seeds,rashomon_std_importance,full_pool_std_importance,delta_rashomon_minus_full,abs_delta
compas,RF,all,min_samples_leaf,0.11297918574321283,0.21088709457065868,2.9,2.4,10,10,0.10704735187331241,0.13118044131180626,-0.09790790882744585,0.09790790882744585
compas,RF,all,max_depth,0.3334151406727774,0.4205956801766333,1.6,1.1,10,10,0.2119427385254623,0.10119672405408264,-0.0871805395038559,0.0871805395038559
compas,RF,all,min_samples_split,0.10751794708636,0.11916570658789405,3.1,2.8,10,10,0.1006678027709625,0.05940859965049089,-0.011647759501534044,0.011647759501534044
