dataset,family,subset,hp_name,rashomon_mean_importance,full_pool_mean_importance,rashomon_mean_rank,full_pool_mean_rank,rashomon_n_seeds,full_pool_n_seeds,rashomon_std_importance,full_pool_std_importance,delta_rashomon_minus_full,abs_delta
compas,RF,all,max_depth,0.3028536949477415,0.4205956801766333,2.1,1.1,10,10,0.23665477960462167,0.10119672405408264,-0.11774198522889179,0.11774198522889179
compas,RF,all,max_features,0.14735921694524157,0.037024576528808174,2.9,4.3,10,10,0.13813766511464765,0.045403808002929216,0.1103346404164334,0.1103346404164334
compas,RF,all,min_samples_leaf,0.11297918574321283,0.21088709457065868,3.0,2.4,10,10,0.10704735187331241,0.13118044131180626,-0.09790790882744585,0.09790790882744585
compas,RF,all,min_samples_split,0.10751794708636,0.11916570658789405,3.1,2.8,10,10,0.1006678027709625,0.05940859965049089,-0.011647759501534044,0.011647759501534044
compas,RF,all,n_estimators,0.0428676562311092,0.03699360596498539,3.9,4.4,10,10,0.04399818352527694,0.027903772197882832,0.005874050266123809,0.005874050266123809
