dataset,pool_type,subset,family,hp_name,mean_importance,std_importance,mean_rank,rank_freq_top1,rank_freq_top3,n_seeds
compas,Rashomon,all,RF,max_depth,0.3334151406727774,0.2119427385254623,1.6,0.7,0.9,10
compas,Rashomon,all,RF,min_samples_leaf,0.11297918574321283,0.10704735187331241,2.9,0.1,0.7,10
compas,Rashomon,all,RF,min_samples_split,0.10751794708636,0.1006678027709625,3.1,0.0,0.6,10
compas,Rashomon,all,RF,max_features,0.10290140245669162,0.1341672878144492,3.6,0.2,0.4,10
compas,Rashomon,all,RF,n_estimators,0.0428676562311092,0.04399818352527694,3.8,0.0,0.4,10
