dataset,family,subset,hp_name,rashomon_mean_importance,full_pool_mean_importance,rashomon_mean_rank,full_pool_mean_rank,rashomon_n_seeds,full_pool_n_seeds,rashomon_std_importance,full_pool_std_importance,delta_rashomon_minus_full,abs_delta
adult,GBM,all,max_depth,0.11687022500406692,0.031149219220253647,2.5,3.0,10,10,0.09105497931043835,0.02067393842511188,0.08572100578381328,0.08572100578381328
adult,GBM,all,learning_rate,0.24670918323724544,0.32678060729489056,1.3,1.0,10,10,0.08655876640052142,0.07606119639924248,-0.08007142405764511,0.08007142405764511
adult,GBM,all,n_estimators,0.1125272951913198,0.07700082769029058,2.7,2.4,10,10,0.09696323614993477,0.05667390951533656,0.035526467501029224,0.035526467501029224
adult,GBM,all,subsample,0.04368257931022244,0.0165362192034799,3.5,3.6,10,10,0.048021400505563513,0.011826681367011555,0.027146360106742536,0.027146360106742536
