model_name,candidate_id,candidate_seed,val_brier,outer_seed,hp_C,hp_activation,hp_alpha,hp_bootstrap,hp_early_stopping,hp_hidden_layer_sizes,hp_l1_ratio,hp_learning_rate,hp_learning_rate_init,hp_max_depth,hp_max_features,hp_max_iter,hp_min_samples_leaf,hp_min_samples_split,hp_n_estimators,hp_n_iter_no_change,hp_n_jobs,hp_n_neighbors,hp_p,hp_penalty,hp_solver,hp_subsample,hp_tol,hp_weights,family,dataset,seed,pool_type,global_row_idx,V_m,V_m_HH,V_m_nonHH
LogReg,33,33,0.2139084033207573,0,69.51927961775606,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,compas,0,Rashomon,33,1.4994362661764038e-06,1.6530198332322735e-06,1.4846147517264832e-06
LogReg,39,39,0.2139091519175048,0,233.57214690901213,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,compas,0,Rashomon,39,1.6215027809240153e-06,1.778838909617139e-06,1.6063191271671556e-06
LogReg,23,23,0.2139091810037395,0,233.57214690901213,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,compas,0,Rashomon,23,1.6399910498559363e-06,1.7992262030070182e-06,1.6246241315807176e-06
LogReg,7,7,0.2139091953682129,0,233.57214690901213,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,compas,0,Rashomon,7,1.6349352717341922e-06,1.7929569139308908e-06,1.619685462798796e-06
LogReg,12,12,0.2139092927648968,0,784.7599703514607,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,compas,0,Rashomon,12,1.6577227806762064e-06,1.8173057151322515e-06,1.6423222999194297e-06
LogReg,29,29,0.2139093300880561,0,784.7599703514607,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,compas,0,Rashomon,29,1.664460379841387e-06,1.8243011887469991e-06,1.6490350130245077e-06
LogReg,4,4,0.2139093517785092,0,784.7599703514607,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,compas,0,Rashomon,4,1.6681798194209738e-06,1.8281802836581644e-06,1.6527390451366852e-06
LogReg,28,28,0.2139093594090716,0,2636.6508987303555,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,compas,0,Rashomon,28,1.670480066807792e-06,1.8304803037649357e-06,1.6550393144570642e-06
LogReg,31,31,0.2139093794562976,0,2636.6508987303555,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,compas,0,Rashomon,31,1.6725188967499954e-06,1.8325690416022913e-06,1.6570733280598414e-06
LogReg,5,5,0.2139093878804998,0,29763.51441631313,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,compas,0,Rashomon,5,1.6739948811414174e-06,1.8340771147761961e-06,1.6585462157374522e-06
LogReg,32,32,0.2139093887061555,0,29763.51441631313,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,compas,0,Rashomon,32,1.6740048529626953e-06,1.834072422593748e-06,1.6585576027019477e-06
