model_name,candidate_id,candidate_seed,val_brier,outer_seed,hp_C,hp_activation,hp_alpha,hp_bootstrap,hp_early_stopping,hp_hidden_layer_sizes,hp_l1_ratio,hp_learning_rate,hp_learning_rate_init,hp_max_depth,hp_max_features,hp_max_iter,hp_min_samples_leaf,hp_min_samples_split,hp_n_estimators,hp_n_iter_no_change,hp_n_jobs,hp_n_neighbors,hp_p,hp_penalty,hp_solver,hp_subsample,hp_tol,hp_weights,family,dataset,seed,pool_type,global_row_idx,V_m,V_m_HH,V_m_nonHH
RF,17,24,0.1554051871927385,7,,,,True,,,,,,10.0,,,4.0,10.0,100.0,,-1.0,,,,,,,,RF,german,7,Rashomon,117,0.002431887098529277,,0.002427704627227703
RF,21,28,0.1564257352241879,7,,,,True,,,,,,,,,2.0,10.0,200.0,,-1.0,,,,,,,,RF,german,7,Rashomon,121,0.002616059120637918,,0.002617040459609261
RF,36,43,0.1566893616741654,7,,,,True,,,,,,40.0,,,4.0,2.0,500.0,,-1.0,,,,,,,,RF,german,7,Rashomon,136,0.002146217373096558,,0.002136855675196653
RF,22,29,0.1567072243444145,7,,,,True,,,,,,,,,4.0,5.0,100.0,,-1.0,,,,,,,,RF,german,7,Rashomon,122,0.0036557017090607354,,0.003649933136239847
RF,49,56,0.1578237870782428,7,,,,True,,,,,,40.0,sqrt,,2.0,2.0,500.0,,-1.0,,,,,,,,RF,german,7,Rashomon,149,0.0009684143954017735,,0.000965657529217073
RF,6,13,0.15814154283919,7,,,,True,,,,,,10.0,,,2.0,5.0,200.0,,-1.0,,,,,,,,RF,german,7,Rashomon,106,0.002747726392413562,,0.0027481746575925056
RF,16,23,0.158400900062426,7,,,,True,,,,,,40.0,sqrt,,2.0,2.0,200.0,,-1.0,,,,,,,,RF,german,7,Rashomon,116,0.0012097812493303164,,0.0011845427444856628
RF,39,46,0.1584222227475955,7,,,,True,,,,,,5.0,,,4.0,10.0,100.0,,-1.0,,,,,,,,RF,german,7,Rashomon,139,0.0023174087637387896,,0.0023247543922487
RF,41,48,0.1587304596160287,7,,,,True,,,,,,20.0,sqrt,,1.0,5.0,500.0,,-1.0,,,,,,,,RF,german,7,Rashomon,141,0.0007617795618864538,,0.0007655251686932937
RF,35,42,0.1587951728314513,7,,,,True,,,,,,20.0,sqrt,,2.0,5.0,200.0,,-1.0,,,,,,,,RF,german,7,Rashomon,135,0.0012520939526495176,,0.0012582419907142713
