family,hp,hp_col,n_models_total_family,n_models_used,n_groups,mean_ratio,median_ratio,p90_ratio,ratio_of_sums,dataset,seed,pool_type,subset
LogReg,C,hp_C,25,25,10,0.8819162549068132,0.9754462701066191,0.9973011933380679,0.9800962029900478,adult,3,Rashomon,HH
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.10435592029744561,0.09183505982453487,0.14981717884229567,0.09082396031479768,adult,3,Rashomon,HH
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.1588327355848424,0.14468244306717862,0.2857820375364936,0.15441779816180995,adult,3,Rashomon,HH
MLP,alpha,hp_alpha,25,25,4,0.13403206898367712,0.10912998387863529,0.26599193357622014,0.1497589225335136,adult,3,Rashomon,HH
MLP,activation,hp_activation,25,25,2,0.13346896031814512,0.09371170962250158,0.3335469014506225,0.13297109064471255,adult,3,Rashomon,HH
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.1350528387140089,0.09795788199341786,0.310339647342715,0.12667942090381706,adult,3,Rashomon,HH
RF,max_features,hp_max_features,25,13,2,0.5212583807920599,0.6121560722838943,0.8180451589316567,0.6895756918245771,adult,3,Rashomon,HH
RF,min_samples_split,hp_min_samples_split,25,25,3,0.1938585971076409,0.19720467498704675,0.29490016590435564,0.2048296886322795,adult,3,Rashomon,HH
RF,max_depth,hp_max_depth,25,16,3,0.20061231789737652,0.18185780097160983,0.3546196364866387,0.18749974739243833,adult,3,Rashomon,HH
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.16524836153939532,0.12384199106084436,0.3416400470095109,0.12713214551631577,adult,3,Rashomon,HH
RF,n_estimators,hp_n_estimators,25,25,3,0.05592505843477002,0.06155988804227829,0.08588640750045562,0.06127798230263719,adult,3,Rashomon,HH
kNN,p,hp_p,25,25,2,0.3374798398726133,0.20857834086380092,0.8493327676092527,0.6271115410577184,adult,3,Rashomon,HH
kNN,n_neighbors,hp_n_neighbors,25,25,8,0.48083048030983483,0.4903087785911622,0.8584602769504862,0.31350951457415643,adult,3,Rashomon,HH
kNN,weights,hp_weights,25,25,2,0.030405767719891737,0.007976402595378221,0.0653675111830997,0.01834568710888867,adult,3,Rashomon,HH
GBM,max_depth,hp_max_depth,25,25,4,0.1767062911369191,0.11617804738643353,0.4236879953421786,0.2442787448346182,adult,3,Rashomon,non_HH
GBM,n_estimators,hp_n_estimators,25,25,3,0.13201708049702404,0.12311907535570712,0.23949359864069347,0.14214301212261865,adult,3,Rashomon,non_HH
GBM,subsample,hp_subsample,25,25,3,0.10045531999959027,0.08029246719616619,0.20709208611706356,0.1378602398800553,adult,3,Rashomon,non_HH
GBM,learning_rate,hp_learning_rate,25,25,4,0.233690167653859,0.18540297289357416,0.5234557791029953,0.11681228176993272,adult,3,Rashomon,non_HH
LogReg,C,hp_C,25,25,10,0.8839080515892828,0.9738822045533295,0.9996020560360043,0.975606707918685,adult,3,Rashomon,non_HH
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.10708127750083547,0.09087293546886768,0.16913333123061972,0.0873534168854546,adult,3,Rashomon,non_HH
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.17163725192835777,0.16039803252576607,0.29992581941482155,0.15114889711762694,adult,3,Rashomon,non_HH
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.10421161646715756,0.07610985869328832,0.22942955332996015,0.12764624397759333,adult,3,Rashomon,non_HH
MLP,alpha,hp_alpha,25,25,4,0.11514044625971889,0.09651412408028726,0.22169303512203178,0.1268050953075226,adult,3,Rashomon,non_HH
MLP,activation,hp_activation,25,25,2,0.09854048374258917,0.05100356239929652,0.2729897973779126,0.08672141609030397,adult,3,Rashomon,non_HH
RF,max_features,hp_max_features,25,13,2,0.4934320553160738,0.55124355081913,0.7770567070877177,0.5422581709501331,adult,3,Rashomon,non_HH
RF,max_depth,hp_max_depth,25,16,3,0.19991610929099793,0.15598736643936817,0.4285051133206216,0.2607303136847339,adult,3,Rashomon,non_HH
RF,min_samples_split,hp_min_samples_split,25,25,3,0.19234534239376352,0.19822166116924606,0.2992940425400654,0.22026344409431628,adult,3,Rashomon,non_HH
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.20323369666605778,0.18752884757099997,0.36551018709670796,0.194083354757855,adult,3,Rashomon,non_HH
RF,n_estimators,hp_n_estimators,25,25,3,0.04809059860215911,0.042309225649470775,0.08962841054223074,0.03782540573702292,adult,3,Rashomon,non_HH
kNN,n_neighbors,hp_n_neighbors,25,25,8,0.5382412537019315,0.5987553805490158,0.9148313879391734,0.565134784947291,adult,3,Rashomon,non_HH
kNN,weights,hp_weights,25,25,2,0.05467532359917487,0.009661898247644258,0.14777008359014246,0.17449647544922683,adult,3,Rashomon,non_HH
kNN,p,hp_p,25,25,2,0.11160755458067304,0.034006397677562486,0.3498826428919622,0.15136934554812656,adult,3,Rashomon,non_HH
GBM,max_depth,hp_max_depth,25,25,4,0.19906956133519607,0.16297650751770754,0.4056967684465245,0.20413441535091612,adult,4,Rashomon,all
GBM,learning_rate,hp_learning_rate,25,25,4,0.3009423026318324,0.2805208733094916,0.5780052257861359,0.1835660884906031,adult,4,Rashomon,all
GBM,subsample,hp_subsample,25,25,3,0.08741066662836518,0.07004236846473115,0.1902593795338368,0.0981162504027622,adult,4,Rashomon,all
GBM,n_estimators,hp_n_estimators,25,25,3,0.06223526880372211,0.04408226955550013,0.14039260829439365,0.07560869215232292,adult,4,Rashomon,all
LogReg,C,hp_C,25,25,13,0.9464516339060896,0.9870108756053892,0.999759096938286,0.9834118425877018,adult,4,Rashomon,all
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.060029024374788166,0.04569043649435235,0.11994922248076172,0.0407098561269796,adult,4,Rashomon,all
MLP,alpha,hp_alpha,25,25,4,0.18623913800155745,0.1605323878303637,0.3673811575395341,0.20658126519142753,adult,4,Rashomon,all
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.17386772398947314,0.12050578506265518,0.42738336356265394,0.17909195599677097,adult,4,Rashomon,all
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.15369761335745152,0.13881748543239908,0.27054310332555187,0.1386285899549715,adult,4,Rashomon,all
MLP,activation,hp_activation,25,25,2,0.10586105351267674,0.05966393125471129,0.2787423532910444,0.12752957463162679,adult,4,Rashomon,all
RF,max_depth,hp_max_depth,25,18,3,0.34987029389147584,0.33230431421823875,0.6485453739786926,0.43519169320090006,adult,4,Rashomon,all
RF,max_features,hp_max_features,25,12,2,0.14543929721077029,0.08308305160365559,0.38163681501375496,0.10167806408398272,adult,4,Rashomon,all
RF,n_estimators,hp_n_estimators,25,25,3,0.08915282661969222,0.08148950184721446,0.1651766266614241,0.10061264936095321,adult,4,Rashomon,all
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.07950789141964544,0.042805256863326285,0.2108501025164069,0.07560143126652036,adult,4,Rashomon,all
RF,min_samples_split,hp_min_samples_split,25,25,3,0.05277991210424416,0.04192455855252736,0.11078660249952357,0.05068427111355596,adult,4,Rashomon,all
kNN,n_neighbors,hp_n_neighbors,25,25,9,0.6091903160974989,0.7028764101524988,0.9403044375436704,0.593576551480726,adult,4,Rashomon,all
kNN,p,hp_p,25,25,2,0.1341996560076772,0.05066773103030842,0.40507354929795497,0.28599140840149406,adult,4,Rashomon,all
kNN,weights,hp_weights,25,25,2,0.051053705232895034,0.010788572215777805,0.1308113356045633,0.11369695412874067,adult,4,Rashomon,all
GBM,max_depth,hp_max_depth,25,25,4,0.20172899650221415,0.14953933256333563,0.4354587591855652,0.2358074204335024,adult,4,Rashomon,HH
GBM,learning_rate,hp_learning_rate,25,25,4,0.24000666617642336,0.21794563725404242,0.461940819574777,0.16648633251374717,adult,4,Rashomon,HH
GBM,subsample,hp_subsample,25,25,3,0.09016960494608901,0.0630577603855958,0.21843255001360026,0.10090311164976322,adult,4,Rashomon,HH
GBM,n_estimators,hp_n_estimators,25,25,3,0.061386853750817254,0.04389570942379467,0.14065324732016285,0.07697216626531554,adult,4,Rashomon,HH
LogReg,C,hp_C,25,25,13,0.9559294801232704,0.9903933720145087,0.9995331449688594,0.9869742289240877,adult,4,Rashomon,HH
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.0627396752571508,0.053568675485705874,0.12144350101923965,0.0381570342016463,adult,4,Rashomon,HH
MLP,alpha,hp_alpha,25,25,4,0.23099509138403518,0.2050390883304666,0.4452762881341327,0.22697455825108817,adult,4,Rashomon,HH
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.20725886859523748,0.16544691598851216,0.4642424338883541,0.20959167131343923,adult,4,Rashomon,HH
MLP,activation,hp_activation,25,25,2,0.14033282074024575,0.09673914878240353,0.3410379244677975,0.16418844414703077,adult,4,Rashomon,HH
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.14034930816818839,0.12595094802154488,0.2487459349574856,0.13470739124889688,adult,4,Rashomon,HH
RF,max_depth,hp_max_depth,25,18,3,0.4173347044034712,0.4335509711998408,0.6351786279481105,0.4964351892589899,adult,4,Rashomon,HH
RF,max_features,hp_max_features,25,12,2,0.17789381975013338,0.10427370628830926,0.4987452539462567,0.1830573232056678,adult,4,Rashomon,HH
RF,n_estimators,hp_n_estimators,25,25,3,0.10487797564559669,0.11059515619245743,0.161200963231365,0.12120613460112566,adult,4,Rashomon,HH
RF,min_samples_split,hp_min_samples_split,25,25,3,0.05722693424876911,0.05259277352422865,0.104309707417257,0.05914067449549488,adult,4,Rashomon,HH
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.08100154718532558,0.03282391288394933,0.2331522448399601,0.056073460729490335,adult,4,Rashomon,HH
kNN,p,hp_p,25,25,2,0.29907905801347606,0.1574118631566841,0.8386342626590662,0.5745170033879311,adult,4,Rashomon,HH
kNN,n_neighbors,hp_n_neighbors,25,25,9,0.6082263266701473,0.662424481769186,0.9208249065225113,0.45704578704940557,adult,4,Rashomon,HH
kNN,weights,hp_weights,25,25,2,0.0464023383199139,0.009873372692023012,0.11667345534451944,0.0374313184189119,adult,4,Rashomon,HH
GBM,max_depth,hp_max_depth,25,25,4,0.19883975916384675,0.16439325049127096,0.4030880456547071,0.1942623413867135,adult,4,Rashomon,non_HH
GBM,learning_rate,hp_learning_rate,25,25,4,0.3062077596520563,0.28701750681553845,0.5811129117885188,0.18888963179994184,adult,4,Rashomon,non_HH
GBM,subsample,hp_subsample,25,25,3,0.08717226637559923,0.0704895593623129,0.18652871897801784,0.09724762109882885,adult,4,Rashomon,non_HH
GBM,n_estimators,hp_n_estimators,25,25,3,0.062308580469214454,0.04409714157651018,0.14029553323646413,0.07518371456473245,adult,4,Rashomon,non_HH
LogReg,C,hp_C,25,25,13,0.9456326518653035,0.9866692443782018,0.9997719584937806,0.9825175644442784,adult,4,Rashomon,non_HH
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.05979479664618544,0.045317664496749205,0.11991592359210475,0.04135069983013443,adult,4,Rashomon,non_HH
MLP,alpha,hp_alpha,25,25,4,0.18237176969882332,0.15732576434730736,0.3602315306072294,0.19928340135005265,adult,4,Rashomon,non_HH
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.1709823904309012,0.11626696921928512,0.4225877808277021,0.16817744753898667,adult,4,Rashomon,non_HH
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.1548510423089704,0.14024832848034413,0.2723260865349091,0.14003181473912918,adult,4,Rashomon,non_HH
MLP,activation,hp_activation,25,25,2,0.10288234319952937,0.05753843400588431,0.27093963428201606,0.11441097541768516,adult,4,Rashomon,non_HH
RF,max_depth,hp_max_depth,25,18,3,0.34404068457565956,0.32282731251596763,0.650821810437398,0.41065826214889617,adult,4,Rashomon,non_HH
RF,n_estimators,hp_n_estimators,25,25,3,0.08779401425390844,0.07902296574281423,0.16614159149236127,0.09344817526751485,adult,4,Rashomon,non_HH
RF,max_features,hp_max_features,25,12,2,0.14263489729828308,0.08136737463612229,0.37457755423055944,0.08472825892969434,adult,4,Rashomon,non_HH
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.07937882441231298,0.043853268564964104,0.20916863106305533,0.08239521276480974,adult,4,Rashomon,non_HH
RF,min_samples_split,hp_min_samples_split,25,25,3,0.0523956442877077,0.04106145551175236,0.111339189820708,0.04774228813947543,adult,4,Rashomon,non_HH
kNN,n_neighbors,hp_n_neighbors,25,25,9,0.609273614561139,0.7067800552671097,0.9423808862456344,0.6505837429808039,adult,4,Rashomon,non_HH
kNN,p,hp_p,25,25,2,0.11995240340997862,0.048140654857946566,0.3541813694025578,0.1655201438145317,adult,4,Rashomon,non_HH
kNN,weights,hp_weights,25,25,2,0.05145563050996202,0.0108769368158716,0.1324069747805186,0.1455409836988852,adult,4,Rashomon,non_HH
GBM,max_depth,hp_max_depth,25,25,4,0.21890979979945518,0.175649713624158,0.44174074359590126,0.2655998908282172,adult,5,Rashomon,all
GBM,subsample,hp_subsample,25,25,3,0.09820712579772316,0.07374459941037959,0.2239878355119791,0.1266139387013759,adult,5,Rashomon,all
GBM,n_estimators,hp_n_estimators,25,25,3,0.16904044042689023,0.1434799192932861,0.35861936760991603,0.10845132922967694,adult,5,Rashomon,all
GBM,learning_rate,hp_learning_rate,25,25,3,0.09622136539368163,0.08332849306706458,0.19390885757931897,0.075210305483422,adult,5,Rashomon,all
LogReg,C,hp_C,25,25,10,0.9093378441614849,0.9709678409071406,0.9988860374925368,0.9635939904976374,adult,5,Rashomon,all
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.1348442725341919,0.11677238863873868,0.2005705296743724,0.12368157210577034,adult,5,Rashomon,all
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.21225880699092287,0.16191973890118283,0.4813746273014253,0.1630635136897747,adult,5,Rashomon,all
MLP,activation,hp_activation,25,25,2,0.12818435395143396,0.08503994290819133,0.3205406214379129,0.16241138655901127,adult,5,Rashomon,all
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.12588707258273588,0.1060167625903304,0.2458102874787389,0.1388765611393755,adult,5,Rashomon,all
MLP,alpha,hp_alpha,25,25,4,0.12381225699446953,0.10862868307909769,0.2452422517235798,0.10411664368779863,adult,5,Rashomon,all
RF,max_depth,hp_max_depth,25,20,3,0.30407976512252527,0.2316948120915347,0.6916590746082985,0.3375242699535701,adult,5,Rashomon,all
RF,max_features,hp_max_features,25,12,2,0.2600811469028887,0.2218742835533247,0.5647778105233873,0.196852174443418,adult,5,Rashomon,all
RF,n_estimators,hp_n_estimators,25,25,3,0.11392237913520706,0.10076796238316943,0.2194105361066719,0.14432029102469116,adult,5,Rashomon,all
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.0832020372276984,0.0541289110532241,0.19974104127454217,0.08159288961408957,adult,5,Rashomon,all
RF,min_samples_split,hp_min_samples_split,25,25,3,0.03921521400543606,0.022350893819123526,0.09475460453072794,0.031811666179778986,adult,5,Rashomon,all
kNN,n_neighbors,hp_n_neighbors,25,25,9,0.6155908755289529,0.7181394308213084,0.9522631743946722,0.5801771779044661,adult,5,Rashomon,all
kNN,p,hp_p,25,25,2,0.11994535524675526,0.040540493969600626,0.3778309791597679,0.2500394727718477,adult,5,Rashomon,all
kNN,weights,hp_weights,25,25,2,0.05308566913138867,0.006425162351136029,0.14833132068139812,0.15359814268435226,adult,5,Rashomon,all
GBM,max_depth,hp_max_depth,25,25,4,0.28403823110485843,0.249555429361681,0.5434777782790361,0.3479101272000684,adult,5,Rashomon,HH
GBM,subsample,hp_subsample,25,25,3,0.13632469914820658,0.11454099412518662,0.2887807747168541,0.13949989828184656,adult,5,Rashomon,HH
GBM,n_estimators,hp_n_estimators,25,25,3,0.14205466862863678,0.1215284032222387,0.2934464867657638,0.10249424094302732,adult,5,Rashomon,HH
GBM,learning_rate,hp_learning_rate,25,25,3,0.07814851870587353,0.06470059712693486,0.16261566088979007,0.06732097545297218,adult,5,Rashomon,HH
LogReg,C,hp_C,25,25,10,0.9209394825865044,0.9779677815006013,0.9980079925797282,0.954270416384487,adult,5,Rashomon,HH
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.13930076294498445,0.12750370044730328,0.20868508434859548,0.12418947247457872,adult,5,Rashomon,HH
MLP,activation,hp_activation,25,25,2,0.1898208438941062,0.13903701907452976,0.4531461776718225,0.2080758617862433,adult,5,Rashomon,HH
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.16843511264365402,0.14001746567951903,0.3488365123712273,0.17696935937733965,adult,5,Rashomon,HH
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.13593953371334358,0.11715141254778706,0.2630448333850357,0.13775688746049558,adult,5,Rashomon,HH
MLP,alpha,hp_alpha,25,25,4,0.11386764629109017,0.10092177521586636,0.21656431709357993,0.11594666822970817,adult,5,Rashomon,HH
RF,max_features,hp_max_features,25,12,2,0.32488183290158257,0.2819954716515583,0.6970828440103486,0.37388628176300504,adult,5,Rashomon,HH
RF,max_depth,hp_max_depth,25,20,3,0.2543073837018643,0.20686121844616,0.5629512618683271,0.2570055386545784,adult,5,Rashomon,HH
RF,n_estimators,hp_n_estimators,25,25,3,0.15057640836006336,0.16812588383578075,0.24368357189580192,0.18150666452892786,adult,5,Rashomon,HH
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.09818096201964778,0.057164853667982504,0.23694032598895548,0.0804175608420081,adult,5,Rashomon,HH
RF,min_samples_split,hp_min_samples_split,25,25,3,0.044019302123231796,0.022552638171614965,0.11157381372247159,0.028255584417659105,adult,5,Rashomon,HH
kNN,p,hp_p,25,25,2,0.28912735450323895,0.1761323531436299,0.771548850384066,0.5295194063360563,adult,5,Rashomon,HH
kNN,n_neighbors,hp_n_neighbors,25,25,9,0.6291697995674733,0.6667632809840326,0.9235414860136749,0.49646824687935015,adult,5,Rashomon,HH
kNN,weights,hp_weights,25,25,2,0.03620692178456061,0.010341949019906748,0.07204564166190182,0.03425408339509855,adult,5,Rashomon,HH
GBM,max_depth,hp_max_depth,25,25,4,0.21314012040478217,0.170717358604013,0.4307159027076241,0.23854429702828597,adult,5,Rashomon,non_HH
GBM,subsample,hp_subsample,25,25,3,0.0948303182633311,0.07073930245680661,0.21726068325225326,0.12237828948568771,adult,5,Rashomon,non_HH
GBM,n_estimators,hp_n_estimators,25,25,3,0.17143108992316963,0.14610547422339376,0.36147488382698867,0.11040944000688081,adult,5,Rashomon,non_HH
GBM,learning_rate,hp_learning_rate,25,25,3,0.09782242546910032,0.08489300373739722,0.19649664993672825,0.07780354926531505,adult,5,Rashomon,non_HH
LogReg,C,hp_C,25,25,10,0.9083100636234986,0.9703301275554539,0.9989433807653807,0.9650997928704471,adult,5,Rashomon,non_HH
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.13444947535605728,0.11636481502655181,0.20009977333255027,0.12359954373647536,adult,5,Rashomon,non_HH
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.21614111554965681,0.1654315329020935,0.4892388102408966,0.15814357084273445,adult,5,Rashomon,non_HH
MLP,activation,hp_activation,25,25,2,0.12272402305056207,0.08271165940801453,0.30743375385451277,0.14625511578585226,adult,5,Rashomon,non_HH
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.12499653251154873,0.10526596155062255,0.2449069493691589,0.13927270608670148,adult,5,Rashomon,non_HH
MLP,alpha,hp_alpha,25,25,4,0.12469324267634903,0.10920674620125317,0.24676707754782723,0.09993113451899452,adult,5,Rashomon,non_HH
RF,max_depth,hp_max_depth,25,20,3,0.3084890634543089,0.23715583909873528,0.6994544768371547,0.36715336408802834,adult,5,Rashomon,non_HH
RF,max_features,hp_max_features,25,12,2,0.2543405022217029,0.21631924994756138,0.5529524074468432,0.15475420970448875,adult,5,Rashomon,non_HH
RF,n_estimators,hp_n_estimators,25,25,3,0.11067522588874384,0.09702084804013966,0.21427877359705388,0.13024893147927233,adult,5,Rashomon,non_HH
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.08187506539689836,0.05376376098305406,0.197143212392561,0.08203763515331645,adult,5,Rashomon,non_HH
RF,min_samples_split,hp_min_samples_split,25,25,3,0.03878962340440558,0.022340209446790705,0.09368581379995998,0.03315729094316158,adult,5,Rashomon,non_HH
kNN,n_neighbors,hp_n_neighbors,25,25,9,0.6143879287258969,0.7236457396239779,0.9550775421031608,0.6154001785613648,adult,5,Rashomon,non_HH
kNN,weights,hp_weights,25,25,2,0.05458094483238359,0.006092442894877693,0.15685307478392305,0.20381567416233837,adult,5,Rashomon,non_HH
kNN,p,hp_p,25,25,2,0.1049576474900242,0.038365776859377004,0.3160162894596444,0.1324400510259354,adult,5,Rashomon,non_HH
GBM,max_depth,hp_max_depth,25,25,4,0.2617431146361953,0.23983869565988758,0.5025495677313241,0.30395418364378407,adult,6,Rashomon,all
GBM,learning_rate,hp_learning_rate,25,25,4,0.3963791964551032,0.40292980568668807,0.6997044189554291,0.26640722943512885,adult,6,Rashomon,all
GBM,subsample,hp_subsample,25,25,3,0.0818841881937932,0.04537117927747616,0.2139072515996459,0.12760023325683395,adult,6,Rashomon,all
GBM,n_estimators,hp_n_estimators,25,25,3,0.08802078174141227,0.06156545335371816,0.19777333452562687,0.11350228587630244,adult,6,Rashomon,all
LogReg,C,hp_C,25,25,10,0.9098380034533893,0.973253821840074,0.9981170967111748,0.9710151704462227,adult,6,Rashomon,all
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.08642546565049428,0.07104170201936928,0.1349568392641518,0.08146565082354365,adult,6,Rashomon,all
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.1917418097374073,0.17854651142189265,0.33134699005408097,0.1920707880792465,adult,6,Rashomon,all
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.13832805765046852,0.10191865868502195,0.3166840757307815,0.12994302783406872,adult,6,Rashomon,all
MLP,alpha,hp_alpha,25,25,4,0.09837048276866928,0.07424014209818967,0.21759347000747814,0.10237262226409073,adult,6,Rashomon,all
MLP,activation,hp_activation,25,25,2,0.08160694320650264,0.03899553504707205,0.22901543353768752,0.09406946317383895,adult,6,Rashomon,all
RF,max_features,hp_max_features,25,14,2,0.32823353740802474,0.300920622381701,0.6764598531438797,0.31465284418759204,adult,6,Rashomon,all
RF,max_depth,hp_max_depth,25,20,3,0.2431486436942505,0.16942380704481766,0.5766066553802557,0.21564434124020088,adult,6,Rashomon,all
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.0749637060584606,0.046883998239285414,0.17684274443761014,0.059143235367426175,adult,6,Rashomon,all
RF,n_estimators,hp_n_estimators,25,25,3,0.065158984456124,0.05338374967540428,0.13309048844705904,0.05636602256351834,adult,6,Rashomon,all
RF,min_samples_split,hp_min_samples_split,25,25,3,0.04108380833335265,0.02919033557808628,0.09333201258522694,0.03579514413735913,adult,6,Rashomon,all
kNN,n_neighbors,hp_n_neighbors,25,25,8,0.5528900053778912,0.6120195908561594,0.9178157450431613,0.47482326293159915,adult,6,Rashomon,all
kNN,p,hp_p,25,25,2,0.13423667320619495,0.04413821506194956,0.4243967895436107,0.3089298194368257,adult,6,Rashomon,all
kNN,weights,hp_weights,25,25,2,0.055522209256053424,0.00879549686291029,0.14659002824164685,0.13638841399811166,adult,6,Rashomon,all
GBM,max_depth,hp_max_depth,25,25,4,0.24497936812734755,0.19368097088623298,0.5357217812718064,0.3378792305367299,adult,6,Rashomon,HH
GBM,learning_rate,hp_learning_rate,25,25,4,0.3478412030476334,0.34325828826723065,0.6378899864938561,0.2603781436924379,adult,6,Rashomon,HH
GBM,subsample,hp_subsample,25,25,3,0.10446776126578167,0.06376433164367319,0.2642007635053674,0.13334995021122706,adult,6,Rashomon,HH
GBM,n_estimators,hp_n_estimators,25,25,3,0.08840719826912366,0.053559033579557574,0.2279917290022308,0.12686978917189004,adult,6,Rashomon,HH
LogReg,C,hp_C,25,25,10,0.917319004542931,0.9754715797274232,0.9979889730943083,0.9773201968120815,adult,6,Rashomon,HH
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.08702989529706678,0.07402261617190903,0.11860005622086552,0.0805791942880942,adult,6,Rashomon,HH
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.1831631803096837,0.16260468600334071,0.3234525857542165,0.19248856417250493,adult,6,Rashomon,HH
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.15180790012346654,0.10387355781766801,0.3723514523429139,0.13370201116182204,adult,6,Rashomon,HH
MLP,activation,hp_activation,25,25,2,0.10870003012660052,0.062226217830363924,0.29946064330080924,0.11051039094099278,adult,6,Rashomon,HH
MLP,alpha,hp_alpha,25,25,4,0.10801041188837932,0.08317652534804892,0.2344630428249459,0.10026259172211936,adult,6,Rashomon,HH
RF,max_features,hp_max_features,25,14,2,0.36469545618186594,0.3337452514931296,0.7368835313063509,0.45192741913288415,adult,6,Rashomon,HH
RF,max_depth,hp_max_depth,25,20,3,0.1908160932461392,0.13917485648436967,0.44636101188553823,0.15623997467380302,adult,6,Rashomon,HH
RF,n_estimators,hp_n_estimators,25,25,3,0.05432810288888972,0.046848350615097276,0.09906607850686447,0.05143013847240198,adult,6,Rashomon,HH
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.05918022108938581,0.033118925048200465,0.1462146769869068,0.04146038907290679,adult,6,Rashomon,HH
RF,min_samples_split,hp_min_samples_split,25,25,3,0.04211600279420799,0.03398998943318336,0.08078070484682882,0.03474414037161809,adult,6,Rashomon,HH
kNN,p,hp_p,25,25,2,0.32170963989621776,0.1789832644397641,0.8583625059147791,0.6203464905134577,adult,6,Rashomon,HH
kNN,n_neighbors,hp_n_neighbors,25,25,8,0.49261035751873694,0.49587550777942113,0.8783055366673056,0.31890843574827576,adult,6,Rashomon,HH
kNN,weights,hp_weights,25,25,2,0.0488562141852825,0.007928728787891248,0.10796585336852685,0.03990601782396189,adult,6,Rashomon,HH
GBM,max_depth,hp_max_depth,25,25,4,0.2633078560562714,0.2433697848226258,0.49949703886217306,0.29288023328689816,adult,6,Rashomon,non_HH
GBM,learning_rate,hp_learning_rate,25,25,4,0.4009097713293987,0.41073392830645195,0.702792865449888,0.268375267870644,adult,6,Rashomon,non_HH
GBM,subsample,hp_subsample,25,25,3,0.07977621953771728,0.0440702529943711,0.20892068666875854,0.12572338750566905,adult,6,Rashomon,non_HH
GBM,n_estimators,hp_n_estimators,25,25,3,0.08798471331565835,0.06232569010918227,0.19506492152031307,0.10913881164565586,adult,6,Rashomon,non_HH
LogReg,C,hp_C,25,25,10,0.9091397208670794,0.9730315605836252,0.9981247578629707,0.9689374390407461,adult,6,Rashomon,non_HH
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.08636904770698656,0.07084817864655275,0.13607376042242741,0.08175776991653688,adult,6,Rashomon,non_HH
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.192542545825009,0.1798949986094054,0.3323428978726711,0.19191666179048247,adult,6,Rashomon,non_HH
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.13706983844258042,0.10161886925183562,0.31202756441467827,0.12855626071363874,adult,6,Rashomon,non_HH
MLP,alpha,hp_alpha,25,25,4,0.0974706841244792,0.07325092053999807,0.21583433079541894,0.10315105641066033,adult,6,Rashomon,non_HH
MLP,activation,hp_activation,25,25,2,0.0790780529444588,0.037425361474061926,0.22371518452228772,0.08800406301935604,adult,6,Rashomon,non_HH
RF,max_features,hp_max_features,25,14,2,0.32483015293601764,0.2978192847438712,0.6693621286793993,0.27389187430909756,adult,6,Rashomon,non_HH
