hp_name,ratio_of_sums,n_values,n_models,mean_V_m,grouping_type,n_groups,min_group_size,dataset,seed,family,pool_type,subset,K_actual
C,0.2302948738319894,3,50,0.009491993289833116,numeric_tertile,3,15,adult,9,LogReg,full_pool,all,50
l1_ratio,0.05216120170506084,3,50,0.009491993289833116,numeric_tertile,3,10,adult,9,LogReg,full_pool,all,50
learning_rate_init,0.39252284012558564,3,50,0.002056545054959129,numeric_exact,3,13,adult,9,MLP,full_pool,all,50
hidden_layer_sizes,0.12109099740918162,5,50,0.002056545054959129,categorical_exact,5,8,adult,9,MLP,full_pool,all,50
alpha,0.025447904591184435,4,50,0.002056545054959129,numeric_exact,4,9,adult,9,MLP,full_pool,all,50
activation,0.0005161846237074038,2,50,0.002056545054959129,categorical_exact,2,22,adult,9,MLP,full_pool,all,50
max_depth,0.47308571429254526,4,39,0.004687837920916669,numeric_exact,4,6,adult,9,RF,full_pool,all,50
max_features,0.21162925144637368,3,50,0.004738834951484394,categorical_exact,3,14,adult,9,RF,full_pool,all,50
min_samples_split,0.13901717056833918,3,50,0.004738834951484394,numeric_exact,3,15,adult,9,RF,full_pool,all,50
min_samples_leaf,0.01115396369018386,3,50,0.004738834951484394,numeric_exact,3,14,adult,9,RF,full_pool,all,50
n_estimators,0.01068164661936453,3,50,0.004738834951484394,numeric_exact,3,16,adult,9,RF,full_pool,all,50
n_neighbors,0.5222135477217762,3,50,0.00578375606030914,numeric_tertile,3,15,adult,9,kNN,full_pool,all,50
weights,0.008456090249923375,2,50,0.00578375606030914,categorical_exact,2,24,adult,9,kNN,full_pool,all,50
p,0.0006056947668783216,2,50,0.00578375606030914,numeric_exact,2,25,adult,9,kNN,full_pool,all,50
