dataset,family,subset,hp_name,rashomon_mean_importance,full_pool_mean_importance,rashomon_mean_rank,full_pool_mean_rank,rashomon_n_seeds,full_pool_n_seeds,rashomon_std_importance,full_pool_std_importance,delta_rashomon_minus_full,abs_delta
german,GBM,all,n_estimators,0.14431645253966768,0.06233396769552517,1.9,2.7,10,10,0.10524892532198667,0.04648879567184358,0.08198248484414251,0.08198248484414251
german,GBM,all,max_depth,0.13075303647815015,0.0667084494063421,2.5,2.6,10,10,0.0883834084430801,0.04337752173752641,0.06404458707180805,0.06404458707180805
german,GBM,all,subsample,0.044257971500114984,0.01798153045826636,3.6,3.7,10,10,0.03362615615068528,0.02125033401692702,0.026276441041848623,0.026276441041848623
