dataset,pool_type,subset,family,hp,mean_importance,std_importance,mean_rank,rank_freq_top1,rank_freq_top3,n_seeds
adult,Rashomon,non_HH,kNN,n_neighbors,0.6002387232291551,0.035602575311118996,1.0,1.0,1.0,10
adult,Rashomon,non_HH,kNN,weights,0.17613981381243074,0.017586504878443616,2.1,0.0,1.0,10
adult,Rashomon,non_HH,kNN,p,0.14671125725435963,0.010533926741238172,2.9,0.0,1.0,10
