dataset,family,subset,hp_name,rashomon_mean_importance,full_pool_mean_importance,rashomon_mean_rank,full_pool_mean_rank,rashomon_n_seeds,full_pool_n_seeds,rashomon_std_importance,full_pool_std_importance,delta_rashomon_minus_full,abs_delta
german,MLP,all,hidden_layer_sizes,0.1626797492801732,0.05292023639581471,1.8,2.4,10,10,0.09001505730595259,0.030610072077220465,0.10975951288435849,0.10975951288435849
german,MLP,all,alpha,0.09880000034901144,0.04638119562684359,2.9,3.3,10,10,0.05898803551533265,0.047183025151537515,0.05241880472216785,0.05241880472216785
german,MLP,all,activation,0.042203319044803386,0.029152279512641155,3.5,3.3,10,10,0.05349376139117192,0.023200330019419717,0.013051039532162231,0.013051039532162231
german,MLP,all,learning_rate_init,0.2372557916422983,0.23353889217681217,1.8,1.0,10,10,0.18040558109651064,0.07677303704217918,0.0037168994654861176,0.0037168994654861176
