dataset,pool_type,subset,family,hp_name,mean_importance,std_importance,n_seeds,mean_V_m,mean_rank,rank_freq_top1,rank_freq_top3,grouping_type,n_groups,min_group_size
compas,full_pool,all,RF,max_features,0.037024576528808174,0.045403808002929216,10,0.006490528441736381,4.3,0.0,0.1,categorical_exact,3.0,13.0
compas,full_pool,all,RF,n_estimators,0.03699360596498539,0.027903772197882832,10,0.006490528441736381,4.4,0.0,0.2,numeric_exact,3.0,13.7
compas,full_pool,all,kNN,weights,0.3429109465698793,0.1289159720667711,10,0.019836212621340457,1.1,0.9,1.0,categorical_exact,2.0,24.3
compas,full_pool,all,kNN,n_neighbors,0.13547208939287234,0.03616289751552807,10,0.019836212621340457,1.9,0.1,1.0,numeric_tertile,3.0,15.1
compas,full_pool,all,kNN,p,0.0003990657061569835,0.0005281071623211408,10,0.019836212621340457,3.0,0.0,1.0,numeric_exact,2.0,24.6
compas,full_pool,non_HH,GBM,learning_rate,0.15694775509432213,0.07488056576677436,10,0.004693389380954356,1.5,0.6,1.0,numeric_exact,4.0,9.9
compas,full_pool,non_HH,GBM,max_depth,0.13274899708599477,0.08204384003475204,10,0.004693389380954356,1.8,0.3,1.0,numeric_exact,4.0,9.7
compas,full_pool,non_HH,GBM,n_estimators,0.05936484081556006,0.05088005077407877,10,0.004693389380954356,2.9,0.1,0.8,numeric_exact,3.0,14.2
compas,full_pool,non_HH,GBM,subsample,0.014568511485208343,0.01243420383869832,10,0.004693389380954356,3.8,0.0,0.2,numeric_exact,3.0,13.9
compas,full_pool,non_HH,LogReg,C,0.4157894767289598,0.09636363795901572,10,0.005548308765075741,1.0,1.0,1.0,numeric_tertile,3.0,13.3
compas,full_pool,non_HH,LogReg,l1_ratio,0.03192556055733151,0.021881285755320945,10,0.005548308765075741,2.0,0.0,1.0,numeric_tertile,3.0,10.5
compas,full_pool,non_HH,MLP,learning_rate_init,0.11686293128946927,0.03160336930680489,10,0.0024905437577876365,1.4,0.7,1.0,numeric_exact,3.0,14.4
compas,full_pool,non_HH,MLP,hidden_layer_sizes,0.07099722911824459,0.0271223712883898,10,0.0024905437577876365,2.2,0.2,1.0,categorical_exact,5.0,7.9
compas,full_pool,non_HH,MLP,alpha,0.05944222345124315,0.03079632196790619,10,0.0024905437577876365,2.9,0.1,0.7,numeric_exact,4.0,10.1
compas,full_pool,non_HH,MLP,activation,0.032338708825232855,0.03415902990794514,10,0.0024905437577876365,3.5,0.0,0.3,categorical_exact,2.0,22.3
compas,full_pool,non_HH,RF,max_depth,0.4183618480122974,0.10162512837989776,10,0.006248712610295914,1.1,0.9,1.0,numeric_exact,4.0,7.7
compas,full_pool,non_HH,RF,min_samples_leaf,0.21229039301621483,0.1325425681384565,10,0.006346214413838244,2.4,0.1,0.9,numeric_exact,3.0,12.9
compas,full_pool,non_HH,RF,min_samples_split,0.1200590712483141,0.06027882928210329,10,0.006346214413838244,2.8,0.0,0.8,numeric_exact,3.0,14.1
compas,full_pool,non_HH,RF,n_estimators,0.037409647539153976,0.028171568894191312,10,0.006346214413838244,4.4,0.0,0.2,numeric_exact,3.0,13.7
compas,full_pool,non_HH,RF,max_features,0.036720182735072736,0.04558034193964145,10,0.006346214413838244,4.3,0.0,0.1,categorical_exact,3.0,13.0
compas,full_pool,non_HH,kNN,weights,0.3316886139435441,0.1245387840993482,10,0.019264655486611812,1.1,0.9,1.0,categorical_exact,2.0,24.3
compas,full_pool,non_HH,kNN,n_neighbors,0.142210771824469,0.03342877389658061,10,0.019264655486611812,1.9,0.1,1.0,numeric_tertile,3.0,15.1
compas,full_pool,non_HH,kNN,p,0.0004002089502597992,0.0005630085837091139,10,0.019264655486611812,3.0,0.0,1.0,numeric_exact,2.0,24.6
