dataset,seed,pool_type,subset,family,hyperparameter,value_or_group,metric_name,metric_value
adult,5,Rashomon,all,__global__,__family__,model_name,ratio_of_sums,0.7013027516946804
adult,5,Rashomon,all,__global__,__family__,model_name,mean_ratio,0.5541412702572213
adult,5,Rashomon,HH,__global__,__family__,model_name,ratio_of_sums,0.7854096189937361
adult,5,Rashomon,HH,__global__,__family__,model_name,mean_ratio,0.7233172606132061
adult,5,Rashomon,non_HH,__global__,__family__,model_name,ratio_of_sums,0.6506355544627894
adult,5,Rashomon,non_HH,__global__,__family__,model_name,mean_ratio,0.5391540948245258
adult,5,Rashomon,all,GBM,max_depth,,decomp_ratio_of_sums,0.2655998908282172
adult,5,Rashomon,all,GBM,subsample,,decomp_ratio_of_sums,0.1266139387013759
adult,5,Rashomon,all,GBM,n_estimators,,decomp_ratio_of_sums,0.10845132922967694
adult,5,Rashomon,all,GBM,learning_rate,,decomp_ratio_of_sums,0.075210305483422
adult,5,Rashomon,all,LogReg,C,,decomp_ratio_of_sums,0.9635939904976374
adult,5,Rashomon,all,LogReg,l1_ratio,,decomp_ratio_of_sums,0.12368157210577034
adult,5,Rashomon,all,MLP,learning_rate_init,,decomp_ratio_of_sums,0.1630635136897747
adult,5,Rashomon,all,MLP,activation,,decomp_ratio_of_sums,0.16241138655901127
adult,5,Rashomon,all,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.1388765611393755
adult,5,Rashomon,all,MLP,alpha,,decomp_ratio_of_sums,0.10411664368779863
adult,5,Rashomon,all,RF,max_depth,,decomp_ratio_of_sums,0.3375242699535701
adult,5,Rashomon,all,RF,max_features,,decomp_ratio_of_sums,0.196852174443418
adult,5,Rashomon,all,RF,n_estimators,,decomp_ratio_of_sums,0.14432029102469116
adult,5,Rashomon,all,RF,min_samples_leaf,,decomp_ratio_of_sums,0.08159288961408957
adult,5,Rashomon,all,RF,min_samples_split,,decomp_ratio_of_sums,0.031811666179778986
adult,5,Rashomon,all,kNN,n_neighbors,,decomp_ratio_of_sums,0.5801771779044661
adult,5,Rashomon,all,kNN,p,,decomp_ratio_of_sums,0.2500394727718477
adult,5,Rashomon,all,kNN,weights,,decomp_ratio_of_sums,0.15359814268435226
adult,5,Rashomon,HH,GBM,max_depth,,decomp_ratio_of_sums,0.3479101272000684
adult,5,Rashomon,HH,GBM,subsample,,decomp_ratio_of_sums,0.13949989828184656
adult,5,Rashomon,HH,GBM,n_estimators,,decomp_ratio_of_sums,0.10249424094302732
adult,5,Rashomon,HH,GBM,learning_rate,,decomp_ratio_of_sums,0.06732097545297218
adult,5,Rashomon,HH,LogReg,C,,decomp_ratio_of_sums,0.954270416384487
adult,5,Rashomon,HH,LogReg,l1_ratio,,decomp_ratio_of_sums,0.12418947247457872
adult,5,Rashomon,HH,MLP,activation,,decomp_ratio_of_sums,0.2080758617862433
adult,5,Rashomon,HH,MLP,learning_rate_init,,decomp_ratio_of_sums,0.17696935937733965
adult,5,Rashomon,HH,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.13775688746049558
adult,5,Rashomon,HH,MLP,alpha,,decomp_ratio_of_sums,0.11594666822970817
adult,5,Rashomon,HH,RF,max_features,,decomp_ratio_of_sums,0.37388628176300504
adult,5,Rashomon,HH,RF,max_depth,,decomp_ratio_of_sums,0.2570055386545784
adult,5,Rashomon,HH,RF,n_estimators,,decomp_ratio_of_sums,0.18150666452892786
adult,5,Rashomon,HH,RF,min_samples_leaf,,decomp_ratio_of_sums,0.0804175608420081
adult,5,Rashomon,HH,RF,min_samples_split,,decomp_ratio_of_sums,0.028255584417659105
adult,5,Rashomon,HH,kNN,p,,decomp_ratio_of_sums,0.5295194063360563
adult,5,Rashomon,HH,kNN,n_neighbors,,decomp_ratio_of_sums,0.49646824687935015
adult,5,Rashomon,HH,kNN,weights,,decomp_ratio_of_sums,0.03425408339509855
adult,5,Rashomon,non_HH,GBM,max_depth,,decomp_ratio_of_sums,0.23854429702828597
adult,5,Rashomon,non_HH,GBM,subsample,,decomp_ratio_of_sums,0.12237828948568771
adult,5,Rashomon,non_HH,GBM,n_estimators,,decomp_ratio_of_sums,0.11040944000688081
adult,5,Rashomon,non_HH,GBM,learning_rate,,decomp_ratio_of_sums,0.07780354926531505
adult,5,Rashomon,non_HH,LogReg,C,,decomp_ratio_of_sums,0.9650997928704471
adult,5,Rashomon,non_HH,LogReg,l1_ratio,,decomp_ratio_of_sums,0.12359954373647536
adult,5,Rashomon,non_HH,MLP,learning_rate_init,,decomp_ratio_of_sums,0.15814357084273445
adult,5,Rashomon,non_HH,MLP,activation,,decomp_ratio_of_sums,0.14625511578585226
adult,5,Rashomon,non_HH,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.13927270608670148
adult,5,Rashomon,non_HH,MLP,alpha,,decomp_ratio_of_sums,0.09993113451899452
adult,5,Rashomon,non_HH,RF,max_depth,,decomp_ratio_of_sums,0.36715336408802834
adult,5,Rashomon,non_HH,RF,max_features,,decomp_ratio_of_sums,0.15475420970448875
adult,5,Rashomon,non_HH,RF,n_estimators,,decomp_ratio_of_sums,0.13024893147927233
adult,5,Rashomon,non_HH,RF,min_samples_leaf,,decomp_ratio_of_sums,0.08203763515331645
adult,5,Rashomon,non_HH,RF,min_samples_split,,decomp_ratio_of_sums,0.03315729094316158
adult,5,Rashomon,non_HH,kNN,n_neighbors,,decomp_ratio_of_sums,0.6154001785613648
adult,5,Rashomon,non_HH,kNN,weights,,decomp_ratio_of_sums,0.20381567416233837
adult,5,Rashomon,non_HH,kNN,p,,decomp_ratio_of_sums,0.1324400510259354
adult,5,Rashomon,all,GBM,learning_rate,,vm_between_group_ratio,0.2819246626780528
adult,5,Rashomon,all,GBM,max_depth,,vm_between_group_ratio,0.13801240852273225
adult,5,Rashomon,all,GBM,n_estimators,,vm_between_group_ratio,0.050181555459465
adult,5,Rashomon,all,GBM,subsample,,vm_between_group_ratio,0.01658894941636204
adult,5,Rashomon,all,LogReg,C,,vm_between_group_ratio,0.29938825704816885
adult,5,Rashomon,all,LogReg,l1_ratio,,vm_between_group_ratio,0.0006534281176842322
adult,5,Rashomon,all,MLP,learning_rate_init,,vm_between_group_ratio,0.37690521702932755
adult,5,Rashomon,all,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.27604107237568437
adult,5,Rashomon,all,MLP,activation,,vm_between_group_ratio,0.20477138135429862
adult,5,Rashomon,all,MLP,alpha,,vm_between_group_ratio,0.09832601413611558
adult,5,Rashomon,all,RF,max_features,,vm_between_group_ratio,0.44958685061824266
adult,5,Rashomon,all,RF,min_samples_leaf,,vm_between_group_ratio,0.1246996071659344
adult,5,Rashomon,all,RF,max_depth,,vm_between_group_ratio,0.10693840519989715
adult,5,Rashomon,all,RF,n_estimators,,vm_between_group_ratio,0.06305769992222131
adult,5,Rashomon,all,RF,min_samples_split,,vm_between_group_ratio,0.027550288093226533
adult,5,Rashomon,all,kNN,n_neighbors,,vm_between_group_ratio,0.43283382485536515
adult,5,Rashomon,all,kNN,weights,,vm_between_group_ratio,0.10990401815110085
adult,5,Rashomon,all,kNN,p,,vm_between_group_ratio,0.000760206830226534
adult,5,Rashomon,HH,GBM,max_depth,,vm_between_group_ratio,0.24559870253282223
adult,5,Rashomon,HH,GBM,learning_rate,,vm_between_group_ratio,0.17032814548342612
adult,5,Rashomon,HH,GBM,subsample,,vm_between_group_ratio,0.09166255515544039
adult,5,Rashomon,HH,GBM,n_estimators,,vm_between_group_ratio,0.07219333537080878
adult,5,Rashomon,HH,LogReg,C,,vm_between_group_ratio,0.2526687984557682
adult,5,Rashomon,HH,LogReg,l1_ratio,,vm_between_group_ratio,0.002214101779119193
adult,5,Rashomon,HH,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.2930119922000485
adult,5,Rashomon,HH,MLP,activation,,vm_between_group_ratio,0.2506025401440851
adult,5,Rashomon,HH,MLP,learning_rate_init,,vm_between_group_ratio,0.21590668088392964
adult,5,Rashomon,HH,MLP,alpha,,vm_between_group_ratio,0.07869261139413841
adult,5,Rashomon,HH,RF,max_features,,vm_between_group_ratio,0.7866295125076889
adult,5,Rashomon,HH,RF,min_samples_leaf,,vm_between_group_ratio,0.2413919170341314
adult,5,Rashomon,HH,RF,min_samples_split,,vm_between_group_ratio,0.05936229831764903
adult,5,Rashomon,HH,RF,n_estimators,,vm_between_group_ratio,0.030916209211986213
adult,5,Rashomon,HH,RF,max_depth,,vm_between_group_ratio,0.018018265752357904
adult,5,Rashomon,HH,kNN,p,,vm_between_group_ratio,0.37038070916560906
adult,5,Rashomon,HH,kNN,n_neighbors,,vm_between_group_ratio,0.06973970332940609
adult,5,Rashomon,HH,kNN,weights,,vm_between_group_ratio,0.014585265440724459
adult,5,Rashomon,non_HH,GBM,learning_rate,,vm_between_group_ratio,0.2919864135980946
adult,5,Rashomon,non_HH,GBM,max_depth,,vm_between_group_ratio,0.1265814038966734
adult,5,Rashomon,non_HH,GBM,n_estimators,,vm_between_group_ratio,0.046955885695411634
adult,5,Rashomon,non_HH,GBM,subsample,,vm_between_group_ratio,0.023898161148410597
adult,5,Rashomon,non_HH,LogReg,C,,vm_between_group_ratio,0.30489491808594194
adult,5,Rashomon,non_HH,LogReg,l1_ratio,,vm_between_group_ratio,0.0012075455842652572
adult,5,Rashomon,non_HH,MLP,learning_rate_init,,vm_between_group_ratio,0.4386801641945604
adult,5,Rashomon,non_HH,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.264879028235987
adult,5,Rashomon,non_HH,MLP,activation,,vm_between_group_ratio,0.17960025054533527
adult,5,Rashomon,non_HH,MLP,alpha,,vm_between_group_ratio,0.10447027393101825
adult,5,Rashomon,non_HH,RF,max_features,,vm_between_group_ratio,0.2902631002647839
adult,5,Rashomon,non_HH,RF,max_depth,,vm_between_group_ratio,0.20943979100739035
adult,5,Rashomon,non_HH,RF,n_estimators,,vm_between_group_ratio,0.13231580563635675
adult,5,Rashomon,non_HH,RF,min_samples_leaf,,vm_between_group_ratio,0.06494131407220555
adult,5,Rashomon,non_HH,RF,min_samples_split,,vm_between_group_ratio,0.0208271047793961
adult,5,Rashomon,non_HH,kNN,n_neighbors,,vm_between_group_ratio,0.5143604938460243
adult,5,Rashomon,non_HH,kNN,weights,,vm_between_group_ratio,0.13343613476381017
adult,5,Rashomon,non_HH,kNN,p,,vm_between_group_ratio,0.0514469412414777
adult,6,Rashomon,all,__global__,__family__,model_name,ratio_of_sums,0.7133727879909594
adult,6,Rashomon,all,__global__,__family__,model_name,mean_ratio,0.5545311373913553
adult,6,Rashomon,HH,__global__,__family__,model_name,ratio_of_sums,0.788158662422529
adult,6,Rashomon,HH,__global__,__family__,model_name,mean_ratio,0.7283019446653253
adult,6,Rashomon,non_HH,__global__,__family__,model_name,ratio_of_sums,0.6612264049363645
adult,6,Rashomon,non_HH,__global__,__family__,model_name,mean_ratio,0.5383112321572769
adult,6,Rashomon,all,GBM,max_depth,,decomp_ratio_of_sums,0.30395418364378407
adult,6,Rashomon,all,GBM,learning_rate,,decomp_ratio_of_sums,0.26640722943512885
adult,6,Rashomon,all,GBM,subsample,,decomp_ratio_of_sums,0.12760023325683395
adult,6,Rashomon,all,GBM,n_estimators,,decomp_ratio_of_sums,0.11350228587630244
adult,6,Rashomon,all,LogReg,C,,decomp_ratio_of_sums,0.9710151704462227
adult,6,Rashomon,all,LogReg,l1_ratio,,decomp_ratio_of_sums,0.08146565082354365
adult,6,Rashomon,all,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.1920707880792465
adult,6,Rashomon,all,MLP,learning_rate_init,,decomp_ratio_of_sums,0.12994302783406872
adult,6,Rashomon,all,MLP,alpha,,decomp_ratio_of_sums,0.10237262226409073
adult,6,Rashomon,all,MLP,activation,,decomp_ratio_of_sums,0.09406946317383895
adult,6,Rashomon,all,RF,max_features,,decomp_ratio_of_sums,0.31465284418759204
adult,6,Rashomon,all,RF,max_depth,,decomp_ratio_of_sums,0.21564434124020088
adult,6,Rashomon,all,RF,min_samples_leaf,,decomp_ratio_of_sums,0.059143235367426175
adult,6,Rashomon,all,RF,n_estimators,,decomp_ratio_of_sums,0.05636602256351834
adult,6,Rashomon,all,RF,min_samples_split,,decomp_ratio_of_sums,0.03579514413735913
adult,6,Rashomon,all,kNN,n_neighbors,,decomp_ratio_of_sums,0.47482326293159915
adult,6,Rashomon,all,kNN,p,,decomp_ratio_of_sums,0.3089298194368257
adult,6,Rashomon,all,kNN,weights,,decomp_ratio_of_sums,0.13638841399811166
adult,6,Rashomon,HH,GBM,max_depth,,decomp_ratio_of_sums,0.3378792305367299
adult,6,Rashomon,HH,GBM,learning_rate,,decomp_ratio_of_sums,0.2603781436924379
adult,6,Rashomon,HH,GBM,subsample,,decomp_ratio_of_sums,0.13334995021122706
adult,6,Rashomon,HH,GBM,n_estimators,,decomp_ratio_of_sums,0.12686978917189004
adult,6,Rashomon,HH,LogReg,C,,decomp_ratio_of_sums,0.9773201968120815
adult,6,Rashomon,HH,LogReg,l1_ratio,,decomp_ratio_of_sums,0.0805791942880942
adult,6,Rashomon,HH,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.19248856417250493
adult,6,Rashomon,HH,MLP,learning_rate_init,,decomp_ratio_of_sums,0.13370201116182204
adult,6,Rashomon,HH,MLP,activation,,decomp_ratio_of_sums,0.11051039094099278
adult,6,Rashomon,HH,MLP,alpha,,decomp_ratio_of_sums,0.10026259172211936
adult,6,Rashomon,HH,RF,max_features,,decomp_ratio_of_sums,0.45192741913288415
adult,6,Rashomon,HH,RF,max_depth,,decomp_ratio_of_sums,0.15623997467380302
adult,6,Rashomon,HH,RF,n_estimators,,decomp_ratio_of_sums,0.05143013847240198
adult,6,Rashomon,HH,RF,min_samples_leaf,,decomp_ratio_of_sums,0.04146038907290679
adult,6,Rashomon,HH,RF,min_samples_split,,decomp_ratio_of_sums,0.03474414037161809
adult,6,Rashomon,HH,kNN,p,,decomp_ratio_of_sums,0.6203464905134577
adult,6,Rashomon,HH,kNN,n_neighbors,,decomp_ratio_of_sums,0.31890843574827576
adult,6,Rashomon,HH,kNN,weights,,decomp_ratio_of_sums,0.03990601782396189
adult,6,Rashomon,non_HH,GBM,max_depth,,decomp_ratio_of_sums,0.29288023328689816
adult,6,Rashomon,non_HH,GBM,learning_rate,,decomp_ratio_of_sums,0.268375267870644
adult,6,Rashomon,non_HH,GBM,subsample,,decomp_ratio_of_sums,0.12572338750566905
adult,6,Rashomon,non_HH,GBM,n_estimators,,decomp_ratio_of_sums,0.10913881164565586
adult,6,Rashomon,non_HH,LogReg,C,,decomp_ratio_of_sums,0.9689374390407461
adult,6,Rashomon,non_HH,LogReg,l1_ratio,,decomp_ratio_of_sums,0.08175776991653688
adult,6,Rashomon,non_HH,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.19191666179048247
adult,6,Rashomon,non_HH,MLP,learning_rate_init,,decomp_ratio_of_sums,0.12855626071363874
adult,6,Rashomon,non_HH,MLP,alpha,,decomp_ratio_of_sums,0.10315105641066033
adult,6,Rashomon,non_HH,MLP,activation,,decomp_ratio_of_sums,0.08800406301935604
adult,6,Rashomon,non_HH,RF,max_features,,decomp_ratio_of_sums,0.27389187430909756
adult,6,Rashomon,non_HH,RF,max_depth,,decomp_ratio_of_sums,0.24475093480840993
adult,6,Rashomon,non_HH,RF,min_samples_leaf,,decomp_ratio_of_sums,0.06807927050160109
adult,6,Rashomon,non_HH,RF,n_estimators,,decomp_ratio_of_sums,0.058860374033965795
adult,6,Rashomon,non_HH,RF,min_samples_split,,decomp_ratio_of_sums,0.03632626941099357
adult,6,Rashomon,non_HH,kNN,n_neighbors,,decomp_ratio_of_sums,0.5543179451875802
adult,6,Rashomon,non_HH,kNN,weights,,decomp_ratio_of_sums,0.185580896622882
adult,6,Rashomon,non_HH,kNN,p,,decomp_ratio_of_sums,0.15015101844861475
adult,6,Rashomon,all,GBM,learning_rate,,vm_between_group_ratio,0.3140543325646289
adult,6,Rashomon,all,GBM,n_estimators,,vm_between_group_ratio,0.27593843119313244
adult,6,Rashomon,all,GBM,max_depth,,vm_between_group_ratio,0.08599799536043451
adult,6,Rashomon,all,GBM,subsample,,vm_between_group_ratio,0.018702763285238126
adult,6,Rashomon,all,LogReg,C,,vm_between_group_ratio,0.21025655991978165
adult,6,Rashomon,all,LogReg,l1_ratio,,vm_between_group_ratio,0.013471885772458399
adult,6,Rashomon,all,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.3609496584724125
adult,6,Rashomon,all,MLP,learning_rate_init,,vm_between_group_ratio,0.3551574698969698
adult,6,Rashomon,all,MLP,alpha,,vm_between_group_ratio,0.09913343437682032
adult,6,Rashomon,all,MLP,activation,,vm_between_group_ratio,0.008701806011688108
adult,6,Rashomon,all,RF,max_features,,vm_between_group_ratio,0.7250848872092297
adult,6,Rashomon,all,RF,max_depth,,vm_between_group_ratio,0.09330204787005651
adult,6,Rashomon,all,RF,n_estimators,,vm_between_group_ratio,0.0853823145044469
adult,6,Rashomon,all,RF,min_samples_leaf,,vm_between_group_ratio,0.060467853949161474
adult,6,Rashomon,all,RF,min_samples_split,,vm_between_group_ratio,0.05715755041886967
adult,6,Rashomon,all,kNN,n_neighbors,,vm_between_group_ratio,0.6443313988552264
adult,6,Rashomon,all,kNN,weights,,vm_between_group_ratio,0.08532883594039246
adult,6,Rashomon,all,kNN,p,,vm_between_group_ratio,0.036770721485875284
adult,6,Rashomon,HH,GBM,n_estimators,,vm_between_group_ratio,0.357124240539448
adult,6,Rashomon,HH,GBM,learning_rate,,vm_between_group_ratio,0.3492132273852017
adult,6,Rashomon,HH,GBM,max_depth,,vm_between_group_ratio,0.23172245717410755
adult,6,Rashomon,HH,GBM,subsample,,vm_between_group_ratio,0.0313914003098374
adult,6,Rashomon,HH,LogReg,C,,vm_between_group_ratio,0.2047222355739717
adult,6,Rashomon,HH,LogReg,l1_ratio,,vm_between_group_ratio,0.01883797072710046
adult,6,Rashomon,HH,MLP,learning_rate_init,,vm_between_group_ratio,0.38360042903106767
adult,6,Rashomon,HH,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.3482723077379021
adult,6,Rashomon,HH,MLP,alpha,,vm_between_group_ratio,0.0827792759798681
adult,6,Rashomon,HH,MLP,activation,,vm_between_group_ratio,0.0038997842318838284
adult,6,Rashomon,HH,RF,max_features,,vm_between_group_ratio,0.860867835155405
adult,6,Rashomon,HH,RF,n_estimators,,vm_between_group_ratio,0.08222916224070367
adult,6,Rashomon,HH,RF,min_samples_split,,vm_between_group_ratio,0.06183179173801572
adult,6,Rashomon,HH,RF,max_depth,,vm_between_group_ratio,0.04807723419312986
adult,6,Rashomon,HH,RF,min_samples_leaf,,vm_between_group_ratio,0.012352034508593727
adult,6,Rashomon,HH,kNN,n_neighbors,,vm_between_group_ratio,0.5498984108386834
adult,6,Rashomon,HH,kNN,weights,,vm_between_group_ratio,0.05981021301886122
adult,6,Rashomon,HH,kNN,p,,vm_between_group_ratio,0.022898925218606953
adult,6,Rashomon,non_HH,GBM,learning_rate,,vm_between_group_ratio,0.2902673711818048
adult,6,Rashomon,non_HH,GBM,n_estimators,,vm_between_group_ratio,0.24522994997388764
adult,6,Rashomon,non_HH,GBM,max_depth,,vm_between_group_ratio,0.06181117808304569
adult,6,Rashomon,non_HH,GBM,subsample,,vm_between_group_ratio,0.024067797099537207
adult,6,Rashomon,non_HH,LogReg,C,,vm_between_group_ratio,0.21190645840903619
adult,6,Rashomon,non_HH,LogReg,l1_ratio,,vm_between_group_ratio,0.011852282313694427
adult,6,Rashomon,non_HH,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.3633117000008151
adult,6,Rashomon,non_HH,MLP,learning_rate_init,,vm_between_group_ratio,0.3362590956604224
adult,6,Rashomon,non_HH,MLP,alpha,,vm_between_group_ratio,0.10466888302472112
adult,6,Rashomon,non_HH,MLP,activation,,vm_between_group_ratio,0.010562480519705071
adult,6,Rashomon,non_HH,RF,max_features,,vm_between_group_ratio,0.6096036329312992
adult,6,Rashomon,non_HH,RF,max_depth,,vm_between_group_ratio,0.23207813646688827
adult,6,Rashomon,non_HH,RF,min_samples_leaf,,vm_between_group_ratio,0.08794066411697668
adult,6,Rashomon,non_HH,RF,n_estimators,,vm_between_group_ratio,0.07448376646738089
adult,6,Rashomon,non_HH,RF,min_samples_split,,vm_between_group_ratio,0.04767834025430715
adult,6,Rashomon,non_HH,kNN,n_neighbors,,vm_between_group_ratio,0.6371884293269974
adult,6,Rashomon,non_HH,kNN,weights,,vm_between_group_ratio,0.08714782292674976
adult,6,Rashomon,non_HH,kNN,p,,vm_between_group_ratio,0.07589603328544642
adult,7,Rashomon,all,__global__,__family__,model_name,ratio_of_sums,0.715177219579343
adult,7,Rashomon,all,__global__,__family__,model_name,mean_ratio,0.552112461570638
adult,7,Rashomon,HH,__global__,__family__,model_name,ratio_of_sums,0.7999507508943943
adult,7,Rashomon,HH,__global__,__family__,model_name,mean_ratio,0.7324027220754401
adult,7,Rashomon,non_HH,__global__,__family__,model_name,ratio_of_sums,0.6630024417521369
adult,7,Rashomon,non_HH,__global__,__family__,model_name,mean_ratio,0.5369465512984551
adult,7,Rashomon,all,GBM,max_depth,,decomp_ratio_of_sums,0.19451473907153524
adult,7,Rashomon,all,GBM,n_estimators,,decomp_ratio_of_sums,0.14357890140273297
adult,7,Rashomon,all,GBM,learning_rate,,decomp_ratio_of_sums,0.13511501524134487
adult,7,Rashomon,all,GBM,subsample,,decomp_ratio_of_sums,0.1065368492414157
adult,7,Rashomon,all,LogReg,C,,decomp_ratio_of_sums,0.9385406571524773
adult,7,Rashomon,all,LogReg,l1_ratio,,decomp_ratio_of_sums,0.0315304349145783
adult,7,Rashomon,all,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.20164349777308013
adult,7,Rashomon,all,MLP,learning_rate_init,,decomp_ratio_of_sums,0.14051552932657915
adult,7,Rashomon,all,MLP,alpha,,decomp_ratio_of_sums,0.11126562330986328
adult,7,Rashomon,all,MLP,activation,,decomp_ratio_of_sums,0.07994723422590404
adult,7,Rashomon,all,RF,max_depth,,decomp_ratio_of_sums,0.2740066520445304
adult,7,Rashomon,all,RF,min_samples_leaf,,decomp_ratio_of_sums,0.07240784993675199
adult,7,Rashomon,all,RF,min_samples_split,,decomp_ratio_of_sums,0.03803261258573013
adult,7,Rashomon,all,RF,n_estimators,,decomp_ratio_of_sums,0.02586449743645973
adult,7,Rashomon,all,kNN,n_neighbors,,decomp_ratio_of_sums,0.5602463648729831
adult,7,Rashomon,all,kNN,p,,decomp_ratio_of_sums,0.28065073387784417
adult,7,Rashomon,all,kNN,weights,,decomp_ratio_of_sums,0.12696157716567583
adult,7,Rashomon,HH,GBM,max_depth,,decomp_ratio_of_sums,0.2631006398573755
adult,7,Rashomon,HH,GBM,learning_rate,,decomp_ratio_of_sums,0.13491739800456526
adult,7,Rashomon,HH,GBM,n_estimators,,decomp_ratio_of_sums,0.13305544742117417
adult,7,Rashomon,HH,GBM,subsample,,decomp_ratio_of_sums,0.10222073352833339
adult,7,Rashomon,HH,LogReg,C,,decomp_ratio_of_sums,0.9214662867801988
adult,7,Rashomon,HH,LogReg,l1_ratio,,decomp_ratio_of_sums,0.036923243837716745
adult,7,Rashomon,HH,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.19365804903235903
adult,7,Rashomon,HH,MLP,learning_rate_init,,decomp_ratio_of_sums,0.14312414137066518
adult,7,Rashomon,HH,MLP,alpha,,decomp_ratio_of_sums,0.11032956416329297
adult,7,Rashomon,HH,MLP,activation,,decomp_ratio_of_sums,0.10063652570929332
adult,7,Rashomon,HH,RF,max_depth,,decomp_ratio_of_sums,0.25605259190653745
adult,7,Rashomon,HH,RF,min_samples_leaf,,decomp_ratio_of_sums,0.07661443992571243
adult,7,Rashomon,HH,RF,min_samples_split,,decomp_ratio_of_sums,0.019900705393471146
adult,7,Rashomon,HH,RF,n_estimators,,decomp_ratio_of_sums,0.01769557078419954
adult,7,Rashomon,HH,kNN,p,,decomp_ratio_of_sums,0.6060947088708264
adult,7,Rashomon,HH,kNN,n_neighbors,,decomp_ratio_of_sums,0.41257914570232623
adult,7,Rashomon,HH,kNN,weights,,decomp_ratio_of_sums,0.025280891299413508
adult,7,Rashomon,non_HH,GBM,max_depth,,decomp_ratio_of_sums,0.1736759627404811
adult,7,Rashomon,non_HH,GBM,n_estimators,,decomp_ratio_of_sums,0.1467762918465298
adult,7,Rashomon,non_HH,GBM,learning_rate,,decomp_ratio_of_sums,0.13517505821445197
adult,7,Rashomon,non_HH,GBM,subsample,,decomp_ratio_of_sums,0.10784823494800158
adult,7,Rashomon,non_HH,LogReg,C,,decomp_ratio_of_sums,0.9410781619193568
adult,7,Rashomon,non_HH,LogReg,l1_ratio,,decomp_ratio_of_sums,0.030728983496401747
adult,7,Rashomon,non_HH,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.20421889069443033
adult,7,Rashomon,non_HH,MLP,learning_rate_init,,decomp_ratio_of_sums,0.1396742239458773
adult,7,Rashomon,non_HH,MLP,alpha,,decomp_ratio_of_sums,0.11156751243072748
adult,7,Rashomon,non_HH,MLP,activation,,decomp_ratio_of_sums,0.07327471567821633
adult,7,Rashomon,non_HH,RF,max_depth,,decomp_ratio_of_sums,0.2817469733651904
adult,7,Rashomon,non_HH,RF,min_samples_leaf,,decomp_ratio_of_sums,0.0707224451464507
adult,7,Rashomon,non_HH,RF,min_samples_split,,decomp_ratio_of_sums,0.0452973099580271
adult,7,Rashomon,non_HH,RF,n_estimators,,decomp_ratio_of_sums,0.02913744491826116
adult,7,Rashomon,non_HH,kNN,n_neighbors,,decomp_ratio_of_sums,0.6228896388941085
adult,7,Rashomon,non_HH,kNN,weights,,decomp_ratio_of_sums,0.17009647943545433
adult,7,Rashomon,non_HH,kNN,p,,decomp_ratio_of_sums,0.14259114137987158
adult,7,Rashomon,all,GBM,learning_rate,,vm_between_group_ratio,0.2677366703104509
adult,7,Rashomon,all,GBM,n_estimators,,vm_between_group_ratio,0.15761173919529478
adult,7,Rashomon,all,GBM,subsample,,vm_between_group_ratio,0.07472637165754244
adult,7,Rashomon,all,GBM,max_depth,,vm_between_group_ratio,0.02164956303630884
adult,7,Rashomon,all,LogReg,C,,vm_between_group_ratio,0.23724680090861183
adult,7,Rashomon,all,LogReg,l1_ratio,,vm_between_group_ratio,0.034543255646541406
adult,7,Rashomon,all,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.29582822498071587
adult,7,Rashomon,all,MLP,learning_rate_init,,vm_between_group_ratio,0.2081048681933039
adult,7,Rashomon,all,MLP,activation,,vm_between_group_ratio,0.07522405507692842
adult,7,Rashomon,all,MLP,alpha,,vm_between_group_ratio,0.007556813414190062
adult,7,Rashomon,all,RF,max_features,,vm_between_group_ratio,0.6167107755411084
adult,7,Rashomon,all,RF,min_samples_leaf,,vm_between_group_ratio,0.14254789475501242
adult,7,Rashomon,all,RF,n_estimators,,vm_between_group_ratio,0.06901659498676728
adult,7,Rashomon,all,RF,max_depth,,vm_between_group_ratio,0.05970266564393654
adult,7,Rashomon,all,RF,min_samples_split,,vm_between_group_ratio,0.059382225114454096
adult,7,Rashomon,all,kNN,n_neighbors,,vm_between_group_ratio,0.6596380346196666
adult,7,Rashomon,all,kNN,weights,,vm_between_group_ratio,0.09835584352436322
adult,7,Rashomon,all,kNN,p,,vm_between_group_ratio,0.006599823513627739
adult,7,Rashomon,HH,GBM,learning_rate,,vm_between_group_ratio,0.4927613381918614
adult,7,Rashomon,HH,GBM,n_estimators,,vm_between_group_ratio,0.19955015933396936
adult,7,Rashomon,HH,GBM,max_depth,,vm_between_group_ratio,0.09648816666998002
