dataset,pool_type,subset,family,hp_name,mean_importance,std_importance,mean_rank,rank_freq_top1,rank_freq_top3,n_seeds
compas,Rashomon,non_HH,RF,max_depth,0.2993877467320524,0.23563782593011728,2.1,0.6,0.8,10
compas,Rashomon,non_HH,RF,max_features,0.15641488817203147,0.14160086530648813,3.0,0.2,0.6,10
compas,Rashomon,non_HH,RF,min_samples_split,0.11316194767841843,0.089898030078618,2.7,0.1,0.7,10
compas,Rashomon,non_HH,RF,min_samples_leaf,0.09259975736488671,0.08498501885460749,3.2,0.0,0.7,10
compas,Rashomon,non_HH,RF,n_estimators,0.03869003026983502,0.04385874083760423,4.0,0.1,0.2,10
