feature,grid_value,predicted_V_m,n_background_rows
hp_hidden_layer_sizes,"'[100, 50]'",0.002002656707480782,100
hp_hidden_layer_sizes,'[100]',0.002002656707480782,100
hp_hidden_layer_sizes,"'[200, 100]'",0.002002656707480782,100
hp_hidden_layer_sizes,'[200]',0.002002656707480782,100
hp_hidden_layer_sizes,'[50]',0.002002656707480782,100
