dataset,pool_type,subset,family,hp_name,mean_importance,std_importance,n_seeds,mean_V_m,mean_rank,rank_freq_top1,rank_freq_top3,grouping_type,n_groups,min_group_size
german,Rashomon,all,MLP,learning_rate_init,0.19543671938953538,0.17118456072231894,10,0.009240678451958301,2.0,0.4,0.9,numeric_exact,2.2,9.1
german,Rashomon,all,MLP,hidden_layer_sizes,0.1626797492801732,0.09001505730595259,10,0.009316574662684962,1.7,0.5,1.0,categorical_exact,5.0,3.2
german,Rashomon,all,MLP,alpha,0.09879469588763554,0.058992348528984925,10,0.009317309967438066,2.8,0.0,0.9,numeric_exact,3.9,4.0
german,Rashomon,all,MLP,activation,0.042203319044803386,0.05349376139117192,10,0.009316574662684962,3.5,0.1,0.2,categorical_exact,2.0,10.7
german,Rashomon,all,RF,max_features,0.48782241488446854,0.3273316351930092,10,0.002117765778320184,2.2,0.6,0.7,categorical_exact,2.7,6.8
german,Rashomon,all,RF,n_estimators,0.2900294874498461,0.18183656270041373,10,0.0021229445025067,2.1,0.3,0.9,numeric_exact,3.0,6.3
german,Rashomon,all,RF,min_samples_leaf,0.12989570485472385,0.10693836365046176,10,0.0021229445025067,3.5,0.1,0.5,numeric_exact,2.9,5.5
german,Rashomon,all,RF,min_samples_split,0.10398750239369656,0.07166962992585925,10,0.0021229445025067,3.4,0.0,0.6,numeric_exact,3.0,6.3
german,Rashomon,all,RF,max_depth,0.07636286009238251,0.04516701669784374,10,0.002045883571911453,3.8,0.0,0.3,numeric_exact,3.2,4.1
german,Rashomon,all,kNN,n_neighbors,0.5861162258618847,0.1588511090561788,10,0.005646433320364326,1.0,1.0,1.0,numeric_tertile,3.0,4.0
german,Rashomon,all,kNN,p,0.03325749891253557,0.032365465883225114,10,0.005646433320364326,2.3,0.0,1.0,numeric_exact,2.0,9.2
german,Rashomon,all,kNN,weights,0.014378766163841247,0.01427883513200849,10,0.005646433320364326,2.7,0.0,1.0,categorical_exact,2.0,10.9
german,full_pool,all,GBM,learning_rate,0.27811649925304877,0.08576343920750142,10,0.015415145648605941,1.0,1.0,1.0,numeric_exact,4.0,9.9
german,full_pool,all,GBM,max_depth,0.0667084494063421,0.04337752173752641,10,0.015415145648605941,2.6,0.0,1.0,numeric_exact,4.0,9.7
german,full_pool,all,GBM,n_estimators,0.06233396769552517,0.04648879567184358,10,0.015415145648605941,2.7,0.0,0.8,numeric_exact,3.0,14.2
german,full_pool,all,GBM,subsample,0.01798153045826636,0.02125033401692702,10,0.015415145648605941,3.7,0.0,0.2,numeric_exact,3.0,13.9
german,full_pool,all,LogReg,C,0.674406305565389,0.20068986426920626,10,0.015857948929159503,1.0,1.0,1.0,numeric_tertile,3.0,13.3
german,full_pool,all,LogReg,l1_ratio,0.048983194561460476,0.027440980512533873,10,0.015857948929159503,2.0,0.0,1.0,numeric_tertile,3.0,10.5
german,full_pool,all,MLP,learning_rate_init,0.23353889217681217,0.07677303704217918,10,0.01934405039117037,1.0,1.0,1.0,numeric_exact,3.0,14.4
german,full_pool,all,MLP,hidden_layer_sizes,0.05292023639581471,0.030610072077220465,10,0.01934405039117037,2.4,0.0,0.8,categorical_exact,5.0,7.9
german,full_pool,all,MLP,alpha,0.04638119562684359,0.047183025151537515,10,0.01934405039117037,3.3,0.0,0.6,numeric_exact,4.0,10.1
german,full_pool,all,MLP,activation,0.029152279512641155,0.023200330019419717,10,0.01934405039117037,3.3,0.0,0.6,categorical_exact,2.0,22.3
german,full_pool,all,RF,max_features,0.5347269484273779,0.15544910708100623,10,0.002978520382779861,1.0,1.0,1.0,categorical_exact,3.0,13.0
german,full_pool,all,RF,max_depth,0.11416194532499384,0.05917020577450146,10,0.002941521654477777,2.2,0.0,1.0,numeric_exact,4.0,7.7
german,full_pool,all,RF,n_estimators,0.05700043966264986,0.0655237241644231,10,0.002978520382779861,4.0,0.0,0.4,numeric_exact,3.0,13.7
german,full_pool,all,RF,min_samples_leaf,0.040863491316036435,0.030241855289028598,10,0.002978520382779861,3.8,0.0,0.2,numeric_exact,3.0,12.9
german,full_pool,all,RF,min_samples_split,0.039569866723929606,0.03205602744286848,10,0.002978520382779861,4.0,0.0,0.4,numeric_exact,3.0,14.1
german,full_pool,all,kNN,n_neighbors,0.5017449342612166,0.03509547300905891,10,0.009545931442289778,1.0,1.0,1.0,numeric_tertile,3.0,15.1
german,full_pool,all,kNN,p,0.0016259328957451366,0.002002370395796339,10,0.009545931442289778,2.3,0.0,1.0,numeric_exact,2.0,24.6
german,full_pool,all,kNN,weights,0.001325935574827982,0.0011631030917117141,10,0.009545931442289778,2.7,0.0,1.0,categorical_exact,2.0,24.3
