dataset,family,subset,hp_name,rashomon_mean_importance,full_pool_mean_importance,rashomon_mean_rank,full_pool_mean_rank,rashomon_n_seeds,full_pool_n_seeds,rashomon_std_importance,full_pool_std_importance,delta_rashomon_minus_full,abs_delta
german,GBM,all,learning_rate,0.23172517425128142,0.27811649925304877,2.0,1.0,10,10,0.1769628416871748,0.08576343920750142,-0.04639132500176735,0.04639132500176735
