dataset,family,subset,hp_name,rashomon_mean_importance,full_pool_mean_importance,rashomon_mean_rank,full_pool_mean_rank,rashomon_n_seeds,full_pool_n_seeds,rashomon_std_importance,full_pool_std_importance,delta_rashomon_minus_full,abs_delta
adult,GBM,all,max_depth,0.1166964902110067,0.031149219220253647,2.5,3.0,10,10,0.0911429662137448,0.02067393842511188,0.08554727099075304,0.08554727099075304
adult,GBM,all,n_estimators,0.1125272951913198,0.07700082769029058,2.7,2.4,10,10,0.09696323614993477,0.05667390951533656,0.035526467501029224,0.035526467501029224
adult,GBM,all,subsample,0.04368257931022244,0.0165362192034799,3.5,3.6,10,10,0.048021400505563513,0.011826681367011555,0.027146360106742536,0.027146360106742536
