dataset,family,subset,hp_name,rashomon_mean_importance,full_pool_mean_importance,rashomon_mean_rank,full_pool_mean_rank,rashomon_n_seeds,full_pool_n_seeds,rashomon_std_importance,full_pool_std_importance,delta_rashomon_minus_full,abs_delta
adult,GBM,all,learning_rate,0.24670918323724544,0.32678060729489056,1.3,1.0,10,10,0.08655876640052142,0.07606119639924248,-0.08007142405764511,0.08007142405764511
