dataset,pool_type,subset,family,hp_name,mean_importance,std_importance,mean_rank,rank_freq_top1,rank_freq_top3,n_seeds
german,Rashomon,all,LogReg,C,0.9210231056813338,0.07956750670732278,1.0,1.0,1.0,10
german,Rashomon,all,LogReg,l1_ratio,0.09626591740870036,0.03220664209754719,2.0,0.0,1.0,10
