dataset,pool_type,subset,family,hp_name,mean_importance,std_importance,mean_rank,rank_freq_top1,rank_freq_top3,n_seeds
german,Rashomon,HH,RF,max_features,0.24664175295125965,0.2512863893828787,2.6666666666666665,0.3333333333333333,0.6666666666666666,3
german,Rashomon,HH,RF,n_estimators,0.19887649038164068,0.13575906705830895,1.6666666666666667,0.6666666666666666,1.0,3
german,Rashomon,HH,RF,min_samples_split,0.1451537616425788,0.14616644108594737,3.6666666666666665,0.0,0.3333333333333333,3
german,Rashomon,HH,RF,min_samples_leaf,0.11470182163341551,0.09494504318246809,4.0,0.0,0.3333333333333333,3
german,Rashomon,HH,RF,max_depth,0.09918453371720082,0.03594122700594383,3.0,0.0,0.6666666666666666,3
