dataset,family,subset,hp_name,rashomon_mean_importance,full_pool_mean_importance,rashomon_mean_rank,full_pool_mean_rank,rashomon_n_seeds,full_pool_n_seeds,rashomon_std_importance,full_pool_std_importance,delta_rashomon_minus_full,abs_delta
compas,kNN,all,weights,0.866995053875403,0.3429109465698793,1.0,1.1,3,10,0.0036507321067772887,0.1289159720667711,0.5240841073055237,0.5240841073055237
compas,kNN,all,n_neighbors,0.3072489419055918,0.13547208939287234,1.3,1.9,10,10,0.14118293144535804,0.03616289751552807,0.17177685251271949,0.17177685251271949
compas,kNN,all,p,0.02526344046995067,0.0003990657061569835,2.3,3.0,10,10,0.031041354546788497,0.0005281071623211408,0.024864374763793686,0.024864374763793686
