dataset,seed,pool_type,subset,family,hyperparameter,value_or_group,metric_name,metric_value
german,0,full_pool,HH,kNN,p,,decomp_ratio_of_sums,0.07450527072833284
german,0,full_pool,HH,kNN,weights,,decomp_ratio_of_sums,0.0014347172718921317
german,0,full_pool,non_HH,GBM,learning_rate,,decomp_ratio_of_sums,0.46248166457804596
german,0,full_pool,non_HH,GBM,n_estimators,,decomp_ratio_of_sums,0.16333168672627027
german,0,full_pool,non_HH,GBM,max_depth,,decomp_ratio_of_sums,0.1227632202756663
german,0,full_pool,non_HH,GBM,subsample,,decomp_ratio_of_sums,0.09445771411848383
german,0,full_pool,non_HH,LogReg,C,,decomp_ratio_of_sums,0.9780754272875252
german,0,full_pool,non_HH,LogReg,l1_ratio,,decomp_ratio_of_sums,0.052445475498624924
german,0,full_pool,non_HH,MLP,learning_rate_init,,decomp_ratio_of_sums,0.27525880207235937
german,0,full_pool,non_HH,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.049905686172850565
german,0,full_pool,non_HH,MLP,alpha,,decomp_ratio_of_sums,0.047587757697483926
german,0,full_pool,non_HH,MLP,activation,,decomp_ratio_of_sums,0.039018653076958565
german,0,full_pool,non_HH,RF,max_depth,,decomp_ratio_of_sums,0.18432107215246543
german,0,full_pool,non_HH,RF,min_samples_leaf,,decomp_ratio_of_sums,0.06025270143413837
german,0,full_pool,non_HH,RF,max_features,,decomp_ratio_of_sums,0.04600375662264902
german,0,full_pool,non_HH,RF,min_samples_split,,decomp_ratio_of_sums,0.017019102790130605
german,0,full_pool,non_HH,RF,n_estimators,,decomp_ratio_of_sums,0.016923169328303782
german,0,full_pool,non_HH,kNN,n_neighbors,,decomp_ratio_of_sums,0.7447863893511397
german,0,full_pool,non_HH,kNN,p,,decomp_ratio_of_sums,0.07509901242996017
german,0,full_pool,non_HH,kNN,weights,,decomp_ratio_of_sums,0.012672161539229957
german,0,full_pool,all,GBM,learning_rate,,vm_between_group_ratio,0.19518600508062398
german,0,full_pool,all,GBM,n_estimators,,vm_between_group_ratio,0.09398819580481511
german,0,full_pool,all,GBM,max_depth,,vm_between_group_ratio,0.0197384280059766
german,0,full_pool,all,GBM,subsample,,vm_between_group_ratio,0.0021942358877811746
german,0,full_pool,all,LogReg,C,,vm_between_group_ratio,0.7761872977636067
german,0,full_pool,all,LogReg,l1_ratio,,vm_between_group_ratio,0.043717124015104185
german,0,full_pool,all,MLP,learning_rate_init,,vm_between_group_ratio,0.24598249556762164
german,0,full_pool,all,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.02338869546100176
german,0,full_pool,all,MLP,activation,,vm_between_group_ratio,0.011463289379006755
german,0,full_pool,all,MLP,alpha,,vm_between_group_ratio,0.010484958808300894
german,0,full_pool,all,RF,max_features,,vm_between_group_ratio,0.5731761527480579
german,0,full_pool,all,RF,max_depth,,vm_between_group_ratio,0.034344317090124706
german,0,full_pool,all,RF,n_estimators,,vm_between_group_ratio,0.013525694635518901
german,0,full_pool,all,RF,min_samples_leaf,,vm_between_group_ratio,0.010543223207508674
german,0,full_pool,all,RF,min_samples_split,,vm_between_group_ratio,0.007975931163381848
german,0,full_pool,all,kNN,n_neighbors,,vm_between_group_ratio,0.44901724715953395
german,0,full_pool,all,kNN,weights,,vm_between_group_ratio,0.0014512089850486998
german,0,full_pool,all,kNN,p,,vm_between_group_ratio,6.990304656699948e-05
german,0,full_pool,HH,GBM,learning_rate,,vm_between_group_ratio,0.19061170606780356
german,0,full_pool,HH,GBM,n_estimators,,vm_between_group_ratio,0.07521560321206194
german,0,full_pool,HH,GBM,max_depth,,vm_between_group_ratio,0.04442625604742977
german,0,full_pool,HH,GBM,subsample,,vm_between_group_ratio,0.014268740534046342
german,0,full_pool,HH,LogReg,C,,vm_between_group_ratio,0.5694581635530583
german,0,full_pool,HH,LogReg,l1_ratio,,vm_between_group_ratio,0.04664728772463222
german,0,full_pool,HH,MLP,learning_rate_init,,vm_between_group_ratio,0.21905210257752505
german,0,full_pool,HH,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.042676040006984085
german,0,full_pool,HH,MLP,alpha,,vm_between_group_ratio,0.020676711866416547
german,0,full_pool,HH,MLP,activation,,vm_between_group_ratio,0.00023946748337684982
german,0,full_pool,HH,RF,max_features,,vm_between_group_ratio,0.32797081986329596
german,0,full_pool,HH,RF,max_depth,,vm_between_group_ratio,0.08076315225000309
german,0,full_pool,HH,RF,n_estimators,,vm_between_group_ratio,0.025214417678863378
german,0,full_pool,HH,RF,min_samples_split,,vm_between_group_ratio,0.008578143464269437
german,0,full_pool,HH,RF,min_samples_leaf,,vm_between_group_ratio,0.006434647944850015
german,0,full_pool,HH,kNN,n_neighbors,,vm_between_group_ratio,0.3363131116616599
german,0,full_pool,HH,kNN,p,,vm_between_group_ratio,0.009950683343122579
german,0,full_pool,HH,kNN,weights,,vm_between_group_ratio,0.0005051015808227915
german,0,full_pool,non_HH,GBM,learning_rate,,vm_between_group_ratio,0.1975367029942979
german,0,full_pool,non_HH,GBM,n_estimators,,vm_between_group_ratio,0.10017980478201444
german,0,full_pool,non_HH,GBM,max_depth,,vm_between_group_ratio,0.021069094457197825
german,0,full_pool,non_HH,GBM,subsample,,vm_between_group_ratio,0.002247416030569437
german,0,full_pool,non_HH,LogReg,C,,vm_between_group_ratio,0.7536995277809277
german,0,full_pool,non_HH,LogReg,l1_ratio,,vm_between_group_ratio,0.04095380691315886
german,0,full_pool,non_HH,MLP,learning_rate_init,,vm_between_group_ratio,0.24119671635899684
german,0,full_pool,non_HH,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.022056030117615887
german,0,full_pool,non_HH,MLP,activation,,vm_between_group_ratio,0.012500066850375215
german,0,full_pool,non_HH,MLP,alpha,,vm_between_group_ratio,0.011598532323633635
german,0,full_pool,non_HH,RF,max_features,,vm_between_group_ratio,0.594479772228169
german,0,full_pool,non_HH,RF,max_depth,,vm_between_group_ratio,0.030582389824026016
german,0,full_pool,non_HH,RF,n_estimators,,vm_between_group_ratio,0.012390107692161987
german,0,full_pool,non_HH,RF,min_samples_leaf,,vm_between_group_ratio,0.010907955816668613
german,0,full_pool,non_HH,RF,min_samples_split,,vm_between_group_ratio,0.008585218499575418
german,0,full_pool,non_HH,kNN,n_neighbors,,vm_between_group_ratio,0.45949803039725734
german,0,full_pool,non_HH,kNN,weights,,vm_between_group_ratio,0.0015707431752186856
german,0,full_pool,non_HH,kNN,p,,vm_between_group_ratio,1.8859369528123618e-06
german,1,full_pool,all,__global__,__family__,model_name,ratio_of_sums,0.30199267262145285
german,1,full_pool,all,__global__,__family__,model_name,mean_ratio,0.26808051870713095
german,1,full_pool,HH,__global__,__family__,model_name,ratio_of_sums,0.3588584037902823
german,1,full_pool,HH,__global__,__family__,model_name,mean_ratio,0.34736495230312064
german,1,full_pool,non_HH,__global__,__family__,model_name,ratio_of_sums,0.2982049106514902
german,1,full_pool,non_HH,__global__,__family__,model_name,mean_ratio,0.2656284228227189
german,1,full_pool,all,GBM,learning_rate,,decomp_ratio_of_sums,0.36536903430123024
german,1,full_pool,all,GBM,max_depth,,decomp_ratio_of_sums,0.2164910982750124
german,1,full_pool,all,GBM,n_estimators,,decomp_ratio_of_sums,0.1662032057423014
german,1,full_pool,all,GBM,subsample,,decomp_ratio_of_sums,0.056694295150146456
german,1,full_pool,all,LogReg,C,,decomp_ratio_of_sums,0.9788361538511073
german,1,full_pool,all,LogReg,l1_ratio,,decomp_ratio_of_sums,0.012561037533380913
german,1,full_pool,all,MLP,learning_rate_init,,decomp_ratio_of_sums,0.4748514953797461
german,1,full_pool,all,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.1145256463184532
german,1,full_pool,all,MLP,alpha,,decomp_ratio_of_sums,0.06257573022156318
german,1,full_pool,all,MLP,activation,,decomp_ratio_of_sums,0.015425368618040895
german,1,full_pool,all,RF,max_features,,decomp_ratio_of_sums,0.153559167279095
german,1,full_pool,all,RF,max_depth,,decomp_ratio_of_sums,0.1363722063960775
german,1,full_pool,all,RF,n_estimators,,decomp_ratio_of_sums,0.06531517443661569
german,1,full_pool,all,RF,min_samples_leaf,,decomp_ratio_of_sums,0.06413994006257079
german,1,full_pool,all,RF,min_samples_split,,decomp_ratio_of_sums,0.06383352434057335
german,1,full_pool,all,kNN,n_neighbors,,decomp_ratio_of_sums,0.7266501416244104
german,1,full_pool,all,kNN,p,,decomp_ratio_of_sums,0.0890217140664117
german,1,full_pool,all,kNN,weights,,decomp_ratio_of_sums,0.013098867701705518
german,1,full_pool,HH,GBM,learning_rate,,decomp_ratio_of_sums,0.39854851327857693
german,1,full_pool,HH,GBM,max_depth,,decomp_ratio_of_sums,0.14882122976772283
german,1,full_pool,HH,GBM,n_estimators,,decomp_ratio_of_sums,0.1291174147667651
german,1,full_pool,HH,GBM,subsample,,decomp_ratio_of_sums,0.03008994483339361
german,1,full_pool,HH,LogReg,C,,decomp_ratio_of_sums,0.9774202853178672
german,1,full_pool,HH,LogReg,l1_ratio,,decomp_ratio_of_sums,0.01095047288237364
german,1,full_pool,HH,MLP,learning_rate_init,,decomp_ratio_of_sums,0.48077594943279184
german,1,full_pool,HH,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.1254138114380425
german,1,full_pool,HH,MLP,alpha,,decomp_ratio_of_sums,0.07002563508375344
german,1,full_pool,HH,MLP,activation,,decomp_ratio_of_sums,0.04088468761212748
german,1,full_pool,HH,RF,max_features,,decomp_ratio_of_sums,0.2053295116427522
german,1,full_pool,HH,RF,max_depth,,decomp_ratio_of_sums,0.07706638129337468
german,1,full_pool,HH,RF,min_samples_split,,decomp_ratio_of_sums,0.07496422293670642
german,1,full_pool,HH,RF,n_estimators,,decomp_ratio_of_sums,0.05475180761653276
german,1,full_pool,HH,RF,min_samples_leaf,,decomp_ratio_of_sums,0.03962362263142452
german,1,full_pool,HH,kNN,n_neighbors,,decomp_ratio_of_sums,0.5020685884473668
german,1,full_pool,HH,kNN,p,,decomp_ratio_of_sums,0.25989017942331344
german,1,full_pool,HH,kNN,weights,,decomp_ratio_of_sums,0.004573944814645506
german,1,full_pool,non_HH,GBM,learning_rate,,decomp_ratio_of_sums,0.363495622848269
german,1,full_pool,non_HH,GBM,max_depth,,decomp_ratio_of_sums,0.22031193906544488
german,1,full_pool,non_HH,GBM,n_estimators,,decomp_ratio_of_sums,0.16829717911672165
german,1,full_pool,non_HH,GBM,subsample,,decomp_ratio_of_sums,0.058196455404562406
german,1,full_pool,non_HH,LogReg,C,,decomp_ratio_of_sums,0.9789515707291357
german,1,full_pool,non_HH,LogReg,l1_ratio,,decomp_ratio_of_sums,0.012692325389222301
german,1,full_pool,non_HH,MLP,learning_rate_init,,decomp_ratio_of_sums,0.4745508180395001
german,1,full_pool,non_HH,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.11397305117652062
german,1,full_pool,non_HH,MLP,alpha,,decomp_ratio_of_sums,0.062197633343945145
german,1,full_pool,non_HH,MLP,activation,,decomp_ratio_of_sums,0.014133259631951726
german,1,full_pool,non_HH,RF,max_features,,decomp_ratio_of_sums,0.15134729489033324
german,1,full_pool,non_HH,RF,max_depth,,decomp_ratio_of_sums,0.13966661539148317
german,1,full_pool,non_HH,RF,n_estimators,,decomp_ratio_of_sums,0.06588923756121925
german,1,full_pool,non_HH,RF,min_samples_leaf,,decomp_ratio_of_sums,0.06547227226574107
german,1,full_pool,non_HH,RF,min_samples_split,,decomp_ratio_of_sums,0.06322862973415215
german,1,full_pool,non_HH,kNN,n_neighbors,,decomp_ratio_of_sums,0.7400025875352602
german,1,full_pool,non_HH,kNN,p,,decomp_ratio_of_sums,0.0788627677537136
german,1,full_pool,non_HH,kNN,weights,,decomp_ratio_of_sums,0.013605715081347156
german,1,full_pool,all,GBM,learning_rate,,vm_between_group_ratio,0.29930691911016616
german,1,full_pool,all,GBM,max_depth,,vm_between_group_ratio,0.16789236621053844
german,1,full_pool,all,GBM,n_estimators,,vm_between_group_ratio,0.05132859073985253
german,1,full_pool,all,GBM,subsample,,vm_between_group_ratio,0.010345643553882589
german,1,full_pool,all,LogReg,C,,vm_between_group_ratio,0.9211313821489913
german,1,full_pool,all,LogReg,l1_ratio,,vm_between_group_ratio,0.03894729919266259
german,1,full_pool,all,MLP,learning_rate_init,,vm_between_group_ratio,0.12767885204096222
german,1,full_pool,all,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.0948512737216485
german,1,full_pool,all,MLP,alpha,,vm_between_group_ratio,0.06524941609484002
german,1,full_pool,all,MLP,activation,,vm_between_group_ratio,0.03677561168239367
german,1,full_pool,all,RF,max_features,,vm_between_group_ratio,0.4717934778840821
german,1,full_pool,all,RF,max_depth,,vm_between_group_ratio,0.0972024361109683
german,1,full_pool,all,RF,min_samples_leaf,,vm_between_group_ratio,0.09183266261936542
german,1,full_pool,all,RF,n_estimators,,vm_between_group_ratio,0.052595674752301216
german,1,full_pool,all,RF,min_samples_split,,vm_between_group_ratio,0.03139620975031436
german,1,full_pool,all,kNN,n_neighbors,,vm_between_group_ratio,0.4597707103275343
german,1,full_pool,all,kNN,p,,vm_between_group_ratio,0.00011282158280174837
german,1,full_pool,all,kNN,weights,,vm_between_group_ratio,2.700417695590138e-07
german,1,full_pool,HH,GBM,learning_rate,,vm_between_group_ratio,0.3356399396722116
german,1,full_pool,HH,GBM,max_depth,,vm_between_group_ratio,0.014595511944599024
german,1,full_pool,HH,GBM,n_estimators,,vm_between_group_ratio,0.0045598646949051936
german,1,full_pool,HH,GBM,subsample,,vm_between_group_ratio,0.0034674178487684466
german,1,full_pool,HH,LogReg,C,,vm_between_group_ratio,0.8874557887841892
german,1,full_pool,HH,LogReg,l1_ratio,,vm_between_group_ratio,0.020746880253451814
german,1,full_pool,HH,MLP,learning_rate_init,,vm_between_group_ratio,0.12487376919124946
german,1,full_pool,HH,MLP,alpha,,vm_between_group_ratio,0.08447749400165777
german,1,full_pool,HH,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.034315843267581594
german,1,full_pool,HH,MLP,activation,,vm_between_group_ratio,0.011886438831780397
german,1,full_pool,HH,RF,max_features,,vm_between_group_ratio,0.32661567932581825
german,1,full_pool,HH,RF,n_estimators,,vm_between_group_ratio,0.12419288521450693
german,1,full_pool,HH,RF,min_samples_leaf,,vm_between_group_ratio,0.08705318670730021
german,1,full_pool,HH,RF,max_depth,,vm_between_group_ratio,0.04768823549241823
german,1,full_pool,HH,RF,min_samples_split,,vm_between_group_ratio,0.03972023072724193
german,1,full_pool,HH,kNN,n_neighbors,,vm_between_group_ratio,0.1758227713997745
german,1,full_pool,HH,kNN,p,,vm_between_group_ratio,0.03829448841541685
german,1,full_pool,HH,kNN,weights,,vm_between_group_ratio,2.738196741610144e-05
german,1,full_pool,non_HH,GBM,learning_rate,,vm_between_group_ratio,0.29244793335691394
german,1,full_pool,non_HH,GBM,max_depth,,vm_between_group_ratio,0.17917878245377353
german,1,full_pool,non_HH,GBM,n_estimators,,vm_between_group_ratio,0.05888034003353956
german,1,full_pool,non_HH,GBM,subsample,,vm_between_group_ratio,0.010788622508900707
german,1,full_pool,non_HH,LogReg,C,,vm_between_group_ratio,0.9136342150000452
german,1,full_pool,non_HH,LogReg,l1_ratio,,vm_between_group_ratio,0.04068409918554885
german,1,full_pool,non_HH,MLP,learning_rate_init,,vm_between_group_ratio,0.1242563730761371
german,1,full_pool,non_HH,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.09619076238290776
german,1,full_pool,non_HH,MLP,alpha,,vm_between_group_ratio,0.06835807525496908
german,1,full_pool,non_HH,MLP,activation,,vm_between_group_ratio,0.042700445296243394
german,1,full_pool,non_HH,RF,max_features,,vm_between_group_ratio,0.47473233659807057
german,1,full_pool,non_HH,RF,max_depth,,vm_between_group_ratio,0.10091752607775342
german,1,full_pool,non_HH,RF,min_samples_leaf,,vm_between_group_ratio,0.09023621950737302
german,1,full_pool,non_HH,RF,n_estimators,,vm_between_group_ratio,0.047768047665314076
german,1,full_pool,non_HH,RF,min_samples_split,,vm_between_group_ratio,0.030111068196723774
german,1,full_pool,non_HH,kNN,n_neighbors,,vm_between_group_ratio,0.46746206400973606
german,1,full_pool,non_HH,kNN,p,,vm_between_group_ratio,3.520698292952945e-05
german,1,full_pool,non_HH,kNN,weights,,vm_between_group_ratio,8.401353515976762e-09
german,2,full_pool,all,__global__,__family__,model_name,ratio_of_sums,0.29576117704598676
german,2,full_pool,all,__global__,__family__,model_name,mean_ratio,0.2822031730187939
german,2,full_pool,non_HH,__global__,__family__,model_name,ratio_of_sums,0.29576117704598676
german,2,full_pool,non_HH,__global__,__family__,model_name,mean_ratio,0.2822031730187939
german,2,full_pool,all,GBM,learning_rate,,decomp_ratio_of_sums,0.36943828985871857
german,2,full_pool,all,GBM,max_depth,,decomp_ratio_of_sums,0.22676551721073632
german,2,full_pool,all,GBM,n_estimators,,decomp_ratio_of_sums,0.13048620357435642
german,2,full_pool,all,GBM,subsample,,decomp_ratio_of_sums,0.08272699285507326
german,2,full_pool,all,LogReg,C,,decomp_ratio_of_sums,0.9809006233860436
german,2,full_pool,all,LogReg,l1_ratio,,decomp_ratio_of_sums,0.019406687556228902
german,2,full_pool,all,MLP,learning_rate_init,,decomp_ratio_of_sums,0.43304264848408863
german,2,full_pool,all,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.09252626752191681
german,2,full_pool,all,MLP,alpha,,decomp_ratio_of_sums,0.032741762390022904
german,2,full_pool,all,MLP,activation,,decomp_ratio_of_sums,0.027484239399405124
german,2,full_pool,all,RF,max_depth,,decomp_ratio_of_sums,0.13811908326524197
german,2,full_pool,all,RF,max_features,,decomp_ratio_of_sums,0.11999586128560787
german,2,full_pool,all,RF,min_samples_split,,decomp_ratio_of_sums,0.09264400970142476
german,2,full_pool,all,RF,min_samples_leaf,,decomp_ratio_of_sums,0.04748270338959518
german,2,full_pool,all,RF,n_estimators,,decomp_ratio_of_sums,0.01743071559831297
german,2,full_pool,all,kNN,n_neighbors,,decomp_ratio_of_sums,0.724435637974756
german,2,full_pool,all,kNN,p,,decomp_ratio_of_sums,0.0841997337503378
german,2,full_pool,all,kNN,weights,,decomp_ratio_of_sums,0.004548243990994236
german,2,full_pool,non_HH,GBM,learning_rate,,decomp_ratio_of_sums,0.36943828985871857
german,2,full_pool,non_HH,GBM,max_depth,,decomp_ratio_of_sums,0.22676551721073632
german,2,full_pool,non_HH,GBM,n_estimators,,decomp_ratio_of_sums,0.13048620357435642
german,2,full_pool,non_HH,GBM,subsample,,decomp_ratio_of_sums,0.08272699285507326
german,2,full_pool,non_HH,LogReg,C,,decomp_ratio_of_sums,0.9809006233860436
german,2,full_pool,non_HH,LogReg,l1_ratio,,decomp_ratio_of_sums,0.019406687556228902
german,2,full_pool,non_HH,MLP,learning_rate_init,,decomp_ratio_of_sums,0.43304264848408863
german,2,full_pool,non_HH,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.09252626752191681
german,2,full_pool,non_HH,MLP,alpha,,decomp_ratio_of_sums,0.032741762390022904
german,2,full_pool,non_HH,MLP,activation,,decomp_ratio_of_sums,0.027484239399405124
german,2,full_pool,non_HH,RF,max_depth,,decomp_ratio_of_sums,0.13811908326524197
german,2,full_pool,non_HH,RF,max_features,,decomp_ratio_of_sums,0.11999586128560787
german,2,full_pool,non_HH,RF,min_samples_split,,decomp_ratio_of_sums,0.09264400970142476
german,2,full_pool,non_HH,RF,min_samples_leaf,,decomp_ratio_of_sums,0.04748270338959518
german,2,full_pool,non_HH,RF,n_estimators,,decomp_ratio_of_sums,0.01743071559831297
german,2,full_pool,non_HH,kNN,n_neighbors,,decomp_ratio_of_sums,0.724435637974756
german,2,full_pool,non_HH,kNN,p,,decomp_ratio_of_sums,0.0841997337503378
german,2,full_pool,non_HH,kNN,weights,,decomp_ratio_of_sums,0.004548243990994236
german,2,full_pool,all,GBM,learning_rate,,vm_between_group_ratio,0.2755543069959913
german,2,full_pool,all,GBM,n_estimators,,vm_between_group_ratio,0.09795828717541882
german,2,full_pool,all,GBM,max_depth,,vm_between_group_ratio,0.0703995744615604
german,2,full_pool,all,GBM,subsample,,vm_between_group_ratio,0.00869963607468805
german,2,full_pool,all,LogReg,C,,vm_between_group_ratio,0.21844129294472078
german,2,full_pool,all,LogReg,l1_ratio,,vm_between_group_ratio,0.0363659087749892
german,2,full_pool,all,MLP,learning_rate_init,,vm_between_group_ratio,0.1965338572598915
german,2,full_pool,all,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.04185510071169657
german,2,full_pool,all,MLP,alpha,,vm_between_group_ratio,0.013322247924751139
german,2,full_pool,all,MLP,activation,,vm_between_group_ratio,0.0008740343999690199
german,2,full_pool,all,RF,max_features,,vm_between_group_ratio,0.18392035912834492
german,2,full_pool,all,RF,max_depth,,vm_between_group_ratio,0.15327397025861678
german,2,full_pool,all,RF,min_samples_leaf,,vm_between_group_ratio,0.07425410637014354
german,2,full_pool,all,RF,min_samples_split,,vm_between_group_ratio,0.0068643670389332695
german,2,full_pool,all,RF,n_estimators,,vm_between_group_ratio,0.0037139373682258093
german,2,full_pool,all,kNN,n_neighbors,,vm_between_group_ratio,0.49297461614387383
german,2,full_pool,all,kNN,p,,vm_between_group_ratio,0.005235537312138416
german,2,full_pool,all,kNN,weights,,vm_between_group_ratio,0.0010592215621788351
german,2,full_pool,non_HH,GBM,learning_rate,,vm_between_group_ratio,0.2755543069959913
german,2,full_pool,non_HH,GBM,n_estimators,,vm_between_group_ratio,0.09795828717541873
german,2,full_pool,non_HH,GBM,max_depth,,vm_between_group_ratio,0.0703995744615603
german,2,full_pool,non_HH,GBM,subsample,,vm_between_group_ratio,0.008699636074688063
german,2,full_pool,non_HH,LogReg,C,,vm_between_group_ratio,0.21844129294472148
german,2,full_pool,non_HH,LogReg,l1_ratio,,vm_between_group_ratio,0.03636590877498903
german,2,full_pool,non_HH,MLP,learning_rate_init,,vm_between_group_ratio,0.1965338572598916
german,2,full_pool,non_HH,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.041855100711696555
german,2,full_pool,non_HH,MLP,alpha,,vm_between_group_ratio,0.013322247924751153
german,2,full_pool,non_HH,MLP,activation,,vm_between_group_ratio,0.0008740343999690129
german,2,full_pool,non_HH,RF,max_features,,vm_between_group_ratio,0.18392035912834498
german,2,full_pool,non_HH,RF,max_depth,,vm_between_group_ratio,0.15327397025861683
german,2,full_pool,non_HH,RF,min_samples_leaf,,vm_between_group_ratio,0.07425410637014357
german,2,full_pool,non_HH,RF,min_samples_split,,vm_between_group_ratio,0.006864367038933272
german,2,full_pool,non_HH,RF,n_estimators,,vm_between_group_ratio,0.00371393736822581
german,2,full_pool,non_HH,kNN,n_neighbors,,vm_between_group_ratio,0.4929746161438736
german,2,full_pool,non_HH,kNN,p,,vm_between_group_ratio,0.0052355373121384
german,2,full_pool,non_HH,kNN,weights,,vm_between_group_ratio,0.0010592215621788345
german,3,full_pool,all,__global__,__family__,model_name,ratio_of_sums,0.30039468728418567
german,3,full_pool,all,__global__,__family__,model_name,mean_ratio,0.2825051353267466
german,3,full_pool,HH,__global__,__family__,model_name,ratio_of_sums,0.29896663735886864
german,3,full_pool,HH,__global__,__family__,model_name,mean_ratio,0.30366216300199345
german,3,full_pool,non_HH,__global__,__family__,model_name,ratio_of_sums,0.3005100708635263
german,3,full_pool,non_HH,__global__,__family__,model_name,mean_ratio,0.28162359250694463
german,3,full_pool,all,GBM,learning_rate,,decomp_ratio_of_sums,0.39406264028417654
german,3,full_pool,all,GBM,n_estimators,,decomp_ratio_of_sums,0.2613639346437091
german,3,full_pool,all,GBM,max_depth,,decomp_ratio_of_sums,0.14444782829047956
german,3,full_pool,all,GBM,subsample,,decomp_ratio_of_sums,0.04658162565488702
german,3,full_pool,all,LogReg,C,,decomp_ratio_of_sums,0.9831920820624105
german,3,full_pool,all,LogReg,l1_ratio,,decomp_ratio_of_sums,0.032153157118348014
german,3,full_pool,all,MLP,learning_rate_init,,decomp_ratio_of_sums,0.3845981855244043
german,3,full_pool,all,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.04712797472168624
german,3,full_pool,all,MLP,alpha,,decomp_ratio_of_sums,0.033608114360871764
german,3,full_pool,all,MLP,activation,,decomp_ratio_of_sums,0.013146993022889063
german,3,full_pool,all,RF,max_depth,,decomp_ratio_of_sums,0.26167813081062946
german,3,full_pool,all,RF,min_samples_leaf,,decomp_ratio_of_sums,0.07297892129904408
german,3,full_pool,all,RF,max_features,,decomp_ratio_of_sums,0.059800390408897494
german,3,full_pool,all,RF,min_samples_split,,decomp_ratio_of_sums,0.05404019192661488
german,3,full_pool,all,RF,n_estimators,,decomp_ratio_of_sums,0.009419001542154578
german,3,full_pool,all,kNN,n_neighbors,,decomp_ratio_of_sums,0.6958226089754587
german,3,full_pool,all,kNN,p,,decomp_ratio_of_sums,0.09288424941083259
german,3,full_pool,all,kNN,weights,,decomp_ratio_of_sums,0.0042097060601935425
german,3,full_pool,HH,GBM,learning_rate,,decomp_ratio_of_sums,0.46323594602375584
german,3,full_pool,HH,GBM,n_estimators,,decomp_ratio_of_sums,0.31123202043671083
german,3,full_pool,HH,GBM,max_depth,,decomp_ratio_of_sums,0.08992699695871538
german,3,full_pool,HH,GBM,subsample,,decomp_ratio_of_sums,0.033243214130524015
german,3,full_pool,HH,LogReg,C,,decomp_ratio_of_sums,0.9780280665108066
german,3,full_pool,HH,LogReg,l1_ratio,,decomp_ratio_of_sums,0.03266398450018952
german,3,full_pool,HH,MLP,learning_rate_init,,decomp_ratio_of_sums,0.28414256600906224
german,3,full_pool,HH,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.05932992052547892
german,3,full_pool,HH,MLP,alpha,,decomp_ratio_of_sums,0.026205806652728057
german,3,full_pool,HH,MLP,activation,,decomp_ratio_of_sums,0.016870679417249367
german,3,full_pool,HH,RF,max_depth,,decomp_ratio_of_sums,0.21632676123752217
german,3,full_pool,HH,RF,max_features,,decomp_ratio_of_sums,0.12336867238911374
german,3,full_pool,HH,RF,min_samples_split,,decomp_ratio_of_sums,0.05444919673684162
german,3,full_pool,HH,RF,min_samples_leaf,,decomp_ratio_of_sums,0.03387688449911516
german,3,full_pool,HH,RF,n_estimators,,decomp_ratio_of_sums,0.005612146413862644
german,3,full_pool,HH,kNN,n_neighbors,,decomp_ratio_of_sums,0.7440505068393061
german,3,full_pool,HH,kNN,p,,decomp_ratio_of_sums,0.09050432800831773
german,3,full_pool,HH,kNN,weights,,decomp_ratio_of_sums,0.0030226607090110885
german,3,full_pool,non_HH,GBM,learning_rate,,decomp_ratio_of_sums,0.38987800174889464
german,3,full_pool,non_HH,GBM,n_estimators,,decomp_ratio_of_sums,0.25834716522291884
german,3,full_pool,non_HH,GBM,max_depth,,decomp_ratio_of_sums,0.14774606551258707
german,3,full_pool,non_HH,GBM,subsample,,decomp_ratio_of_sums,0.04738853274523822
german,3,full_pool,non_HH,LogReg,C,,decomp_ratio_of_sums,0.983782149938337
german,3,full_pool,non_HH,LogReg,l1_ratio,,decomp_ratio_of_sums,0.032094787265438726
german,3,full_pool,non_HH,MLP,learning_rate_init,,decomp_ratio_of_sums,0.391515581571806
german,3,full_pool,non_HH,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.04628774605074689
german,3,full_pool,non_HH,MLP,alpha,,decomp_ratio_of_sums,0.03411783889722929
german,3,full_pool,non_HH,MLP,activation,,decomp_ratio_of_sums,0.012890579159031728
german,3,full_pool,non_HH,RF,max_depth,,decomp_ratio_of_sums,0.2660606769050033
german,3,full_pool,non_HH,RF,min_samples_leaf,,decomp_ratio_of_sums,0.0765930656660623
